event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue,octagon_debut_blue,height_blue,weight_blue,reach_blue,leg_reach_blue,sig_strikes_landed_per_minute_blue,sig_strikes_absorbed_per_minute_blue,takedowns_avg_blue,submission_avg_blue,knockdown_avg_blue,fight_time_avg_blue,octagon_debut_red,height_red,weight_red,reach_red,leg_reach_red,sig_strikes_landed_per_minute_red,sig_strikes_absorbed_per_minute_red,takedowns_avg_red,submission_avg_red,knockdown_avg_red,fight_time_avg_red,avg_rounds_red,avg_time_red,avg_knockdowns_red,avg_sig_attempts_red,avg_sig_strikes_red,avg_total_strikes_attempts_red,avg_total_strikes_red,avg_sub_attempts_red,avg_takedowns_red,avg_takedown_attempts_red,avg_head_strikes_red,avg_head_attempts_red,avg_body_strikes_red,avg_body_attempts_red,avg_leg_strikes_red,avg_leg_attempts_red,avg_distance_red,avg_distance_attempts_red,avg_clinch_strikes_red,avg_clinch_attempts_red,avg_ground_strikes_red,avg_ground_attempts_red,avg_rounds_blue,avg_time_blue,avg_knockdowns_blue,avg_sig_attempts_blue,avg_sig_strikes_blue,avg_total_strikes_attempts_blue,avg_total_strikes_blue,avg_sub_attempts_blue,avg_takedowns_blue,avg_takedown_attempts_blue,avg_head_strikes_blue,avg_head_attempts_blue,avg_body_strikes_blue,avg_body_attempts_blue,avg_leg_strikes_blue,avg_leg_attempts_blue,avg_distance_blue,avg_distance_attempts_blue,avg_clinch_strikes_blue,avg_clinch_attempts_blue,avg_ground_strikes_blue,avg_ground_attempts_blue,wins_before_red,losses_before_red,total_fights_before_red,wins_before_blue,losses_before_blue,total_fights_before_blue,win_pct_before_red,win_pct_before_blue,wins_last_3_red,wins_last_3_blue,fights_last_3_red,fights_last_3_blue,days_since_debut_red,days_since_debut_blue,days_since_last_win_red,days_since_last_win_blue,recent_winner_red,recent_winner_blue,wins_last_365_days_red,wins_last_365_days_blue,fights_last_365_days_red,fights_last_365_days_blue,undefeated_last_year_red,undefeated_last_year_blue,win_streak_red,win_streak_blue,lose_streak_red,lose_streak_blue,on_win_streak_red,on_win_streak_blue,long_win_streak_red,long_win_streak_blue,sig_strikes_ema_red,sig_strikes_success_rate_ema_red,sig_attempts_ema_red,knockdowns_ema_red,knockdowns_success_rate_ema_red,takedowns_ema_red,takedowns_success_rate_ema_red,takedown_attempts_ema_red,total_strikes_ema_red,total_strikes_success_rate_ema_red,total_strikes_attempts_ema_red,head_strikes_ema_red,head_strikes_success_rate_ema_red,head_attempts_ema_red,sig_strikes_ema_blue,sig_strikes_success_rate_ema_blue,sig_attempts_ema_blue,knockdowns_ema_blue,knockdowns_success_rate_ema_blue,takedowns_ema_blue,takedowns_success_rate_ema_blue,takedown_attempts_ema_blue,total_strikes_ema_blue,total_strikes_success_rate_ema_blue,total_strikes_attempts_ema_blue,head_strikes_ema_blue,head_strikes_success_rate_ema_blue,head_attempts_ema_blue,sig_strikes_roll_5_red,sig_strikes_success_rate_roll_5_red,sig_attempts_roll_5_red,takedowns_roll_5_red,takedowns_success_rate_roll_5_red,takedown_attempts_roll_5_red,control_time_roll_5_red,knockdowns_roll_5_red,total_strikes_roll_5_red,total_strikes_attempts_roll_5_red,sig_strikes_roll_5_blue,sig_strikes_success_rate_roll_5_blue,sig_attempts_roll_5_blue,takedowns_roll_5_blue,takedowns_success_rate_roll_5_blue,takedown_attempts_roll_5_blue,control_time_roll_5_blue,knockdowns_roll_5_blue,total_strikes_roll_5_blue,total_strikes_attempts_roll_5_blue,performance_trend_red,finish_momentum_red,dominance_momentum_red,performance_trend_blue,finish_momentum_blue,dominance_momentum_blue
1994-03-11,UFC 2: No Way Out,patrick smith,johnny rhodes,1,67,Open Weight,Submission,1,Orthodox,Orthodox,0,0,12,9,5,4,12,9,5,4,1,0,0,0,0,0,0,0,1,2,4,5,2,0,2,0,2,2,6,4,3,4,10,9,2,0,2,0,0,0,0,0,1994-03-11,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1993-11-12,74.0,225.0,77.7,42.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,9.0,7.0,13.0,10.0,0.5,0.0,0.5,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,8.0,1.0,460.0,0.5,23.0,12.0,62.0,47.5,0.5,0.5,0.5,10.5,21.5,0.5,0.5,1.0,1.0,2.0,3.5,1.0,1.5,9.0,18.0,0,1,1,1,0,1,0.0,1.0,2,1,3,1,0,0,0.0,0.0,1,1,0,1,1,1,0,1,2,1,0,0,1,1,0,0,4.6,,6.289999999999999,0.0,,0.0,,0.21,6.890000000000001,0.7646666666666666,9.18,3.5999999999999996,,4.8,13.0,,28.999999999999996,1.0,,0.0,,0.0,21.0,0.5526315789473685,38.0,11.999999999999998,,28.0,5.0,0.7549019564677047,6.666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,7.333333333333333,9.666666666666666,13.0,0.4482758619143876,29.0,0.0,0.0,0.0,0.0,1.0,21.0,38.0,0.0,0.0,0.0,,0.0,0.0
1994-03-11,UFC 2: No Way Out,johnny rhodes,david levicki,1,733,Open Weight,KO/TKO,1,Orthodox,Orthodox,0,0,17,5,11,4,86,102,74,95,0,0,1,0,1,0,0,0,9,4,15,5,1,0,1,0,1,0,1,0,1,1,1,2,1,2,1,2,9,1,15,1,1994-03-11,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-03-11,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,187.0,1.0,29.0,13.0,38.0,21.0,1.0,0.0,0.0,12.0,28.0,0.0,0.0,1.0,1.0,3.0,6.0,1.0,2.0,9.0,21.0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,1,0,2,0,0,0,0.0,9999.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.299999999999999,,22.999999999999996,0.7,,0.0,,0.0,15.899999999999999,0.5201754385964913,29.299999999999997,8.999999999999998,,21.099999999999998,,,,,,,,,,,,,,,8.5,0.4463601529325024,19.0,0.0,0.0,0.0,0.0,0.5,12.5,23.5,,,,,,,,,,,,0.0,0.0,,,
1994-03-11,UFC 2: No Way Out,orlando wiet,robert lucarelli,1,170,Open Weight,KO/TKO,1,Southpaw,Orthodox,0,0,12,6,8,2,15,6,11,2,0,1,0,1,0,1,0,0,7,1,11,2,1,0,1,1,0,1,0,3,1,2,3,6,0,0,0,0,7,0,9,0,1994-03-11,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-03-11,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0.0,0.0,0,0,1,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,,2.0,0.0,,0.0,,0.0,5.0,0.7142857142857143,7.0,0.0,,1.0,,,,,,,,,,,,,,,1.0,0.4999999975,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,,,,,,,,,,,,,,,,
1994-03-11,UFC 2: No Way Out,royce gracie,minoki ichihara,1,308,Open Weight,Submission,1,Southpaw,Orthodox,0,0,4,7,2,3,114,16,110,12,2,0,1,0,1,0,0,0,0,3,0,6,0,0,0,0,2,0,4,1,2,0,4,2,0,0,0,0,0,3,0,5,1994-03-11,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1993-11-12,73.0,175.0,75.6,41.0,1.0,1.0,0.0,0.76,0.0,630.0,1.0,84.0,0.0,2.0,2.0,5.5,5.5,0.5,1.0,2.0,1.5,1.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,1.0,0.0,2,0,2,0,0,0,0.0,9999.0,1,0,1,0,1,0,1,0,3,0,0,0,1,0,1,0,1.9599999999999997,,1.9599999999999997,0.0,,0.7,,1.4,5.389999999999999,,5.389999999999999,1.4699999999999998,,1.4699999999999998,,,,,,,,,,,,,,,1.3333333333333333,0.3333333325,1.3333333333333333,0.6666666666666666,0.3333333316666667,1.3333333333333333,0.0,0.0,3.6666666666666665,3.6666666666666665,,,,,,,,,,,0.0,0.0,0.0,,,
1994-03-11,UFC 2: No Way Out,jason delucia,scott baker,1,401,Open Weight,Submission,1,Southpaw,Orthodox,0,0,5,2,3,0,25,23,20,14,5,0,0,1,1,1,0,0,1,0,2,2,1,0,2,0,1,0,1,0,2,0,4,2,0,0,0,0,1,0,1,0,1994-03-11,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1993-11-12,71.0,190.0,75.5,40.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,,0.0,0.0,,1.0,,1.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.9999999900000002,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,
1994-09-09,UFC 3: The American Dream,ken shamrock,felix lee mitchell,1,274,Open Weight,Submission,1,Orthodox,Orthodox,0,0,4,3,4,3,7,22,7,21,1,0,1,0,2,0,0,0,1,0,1,0,2,1,2,1,1,2,1,2,0,0,0,0,3,3,3,3,1,0,1,0,1994-09-09,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1993-11-12,73.0,204.0,76.0,42.0,1.0,4.0,0.94,2.52,0.31,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-09,UFC 3: The American Dream,royce gracie,kimo leopoldo,1,280,Open Weight,Submission,1,Southpaw,Orthodox,0,0,6,9,2,6,21,10,17,6,1,0,0,1,2,1,0,0,1,3,1,6,0,2,2,2,1,1,3,1,0,0,0,1,2,3,6,3,0,3,0,5,1994-09-09,73.0,244.0,76.6,42.0,1.0,2.0,4.55,2.27,0.0,128.0,1993-11-12,73.0,175.0,75.6,41.0,1.0,1.0,0.0,0.76,0.0,630.0,1.0,135.75,0.0,2.0,1.5,31.25,30.25,1.0,0.75,1.25,0.75,0.75,0.0,0.0,0.75,1.25,0.5,1.0,0.25,0.25,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,1.0,0.0,3,0,3,0,182,0,182.0,9999.0,1,0,4,0,4,0,1,0,4,0,0,0,1,0,1,0,1.9719999999999995,,2.5719999999999996,0.0,,0.7899999999999999,,1.2799999999999998,36.772999999999996,0.9894736842105263,37.97299999999999,1.0289999999999997,,1.0289999999999997,,,,,,,,,,,,,,,1.5,0.37499999906250003,2.0,0.75,0.49999999625,1.25,0.0,0.0,30.25,31.25,,,,,,,,,,,0.0,0.0,0.0,,,
1994-09-09,UFC 3: The American Dream,harold howard,roland payne,1,46,Open Weight,KO/TKO,1,Orthodox,Orthodox,1,0,12,4,9,3,15,4,12,3,0,0,0,1,1,2,0,0,9,0,12,0,0,2,0,2,0,1,0,2,1,2,4,2,4,1,4,2,4,0,4,0,1994-09-09,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-27,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-09,UFC 3: The American Dream,ken shamrock,christophe leninger,1,289,Open Weight,KO/TKO,1,Orthodox,Southpaw,0,0,9,2,8,1,20,23,16,21,0,0,1,0,1,0,0,0,5,1,6,2,3,0,3,0,0,0,0,0,0,1,1,2,0,0,0,0,8,0,8,0,1994-09-09,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1993-11-12,73.0,204.0,76.0,42.0,1.0,4.0,0.94,2.52,0.31,333.0,1.0,274.0,0.0,4.0,4.0,7.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0.0,9999.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0,,4.0,0.0,,1.0,,2.0,7.0,1.0,7.0,1.0,,1.0,,,,,,,,,,,,,,,4.0,0.9999999975,4.0,1.0,0.4999999975,2.0,0.0,0.0,7.0,7.0,,,,,,,,,,,,0.0,0.0,,,
1994-09-09,UFC 3: The American Dream,steve jennum,harold howard,1,87,Open Weight,KO/TKO,1,Orthodox,Orthodox,0,0,11,6,6,2,13,7,7,3,0,1,1,0,1,0,0,0,6,2,11,6,0,0,0,0,0,0,0,0,1,1,2,4,0,1,0,1,5,0,9,1,2026-01-27,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-09-09,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,46.0,1.0,12.0,9.0,15.0,12.0,0.0,0.0,1.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,9999.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,9.0,,11.999999999999998,1.0,,0.0,,1.0,11.999999999999998,0.7999999999999999,15.0,9.0,,11.999999999999998,,,,,,,,,,,9.0,0.749999999375,12.0,0.0,0.0,1.0,0.0,1.0,12.0,15.0,,,,,0.0,0.0
1994-09-09,UFC 3: The American Dream,keith hackney,emmanuel yarborough,1,119,Open Weight,KO/TKO,1,Sideways,Open Stance,1,0,50,5,34,1,52,9,36,4,0,0,0,0,0,1,0,0,29,1,45,5,0,0,0,0,5,0,5,0,6,0,8,2,2,0,3,0,26,1,39,3,1994-09-09,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-09-09,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-16,UFC 4: Revenge of the Warriors,dan severn,marcus bossett,1,52,Open Weight,Submission,1,Southpaw,Orthodox,0,0,0,2,0,1,0,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1994-12-16,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-12-16,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-16,UFC 4: Revenge of the Warriors,royce gracie,ron van clief,1,229,Open Weight,Submission,1,Southpaw,Orthodox,0,0,11,2,7,0,31,2,27,0,1,0,1,0,1,0,0,0,5,0,8,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,10,2,1994-12-16,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1993-11-12,73.0,175.0,75.6,41.0,1.0,1.0,0.0,0.76,0.0,630.0,1.0,164.6,0.0,2.8,1.6,29.2,27.6,1.0,0.6,1.4,0.8,0.8,0.0,0.4,0.8,1.6,0.4,0.8,0.6,1.4,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,1.0,0.0,3,0,3,0,280,0,98.0,9999.0,1,0,5,0,5,0,1,0,5,0,0,0,1,0,1,0,1.9803999999999995,,3.6003999999999996,0.0,,0.5529999999999999,,1.4959999999999998,30.841099999999997,0.9354887218045113,32.88109999999999,1.0202999999999998,,1.0202999999999998,,,,,,,,,,,,,,,1.6,0.36666666580555557,2.8,0.6,0.399999997,1.4,0.0,0.0,27.6,29.2,,,,,,,,,,,0.0,0.0,0.0,,,
1994-12-16,UFC 4: Revenge of the Warriors,royce gracie,dan severn,1,949,Open Weight,Submission,1,Southpaw,Southpaw,0,0,4,7,0,4,84,43,80,27,3,0,0,1,0,1,0,0,0,4,1,7,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,7,1994-12-16,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1993-11-12,73.0,175.0,75.6,41.0,1.0,1.0,0.0,0.76,0.0,630.0,1.0,175.33333333333334,0.0,4.166666666666667,2.5,29.5,27.5,1.0,0.6666666666666666,1.3333333333333333,1.5,2.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,1.1666666666666667,1.6666666666666667,2.1666666666666665,1.0,78.5,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,6,1,0,1,1.0,1.0,3,1,3,1,280,0,0.0,0.0,1,1,6,1,6,1,1,1,6,1,0,0,1,1,1,0,3.48628,,5.8202799999999995,0.0,,0.6870999999999999,,1.3471999999999997,29.688769999999998,0.916132427843803,32.31676999999999,2.2142099999999996,,3.11421,0.0,,0.0,0.0,,1.0,,1.0,0.0,,0.0,0.0,,0.0,2.2,0.29393939346258036,4.2,0.6,0.49999999550000007,1.2,0.0,0.0,30.8,33.2,0.0,0.0,0.0,1.0,0.9999999900000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1994-12-16,UFC 4: Revenge of the Warriors,royce gracie,keith hackney,1,332,Open Weight,Submission,1,Southpaw,Sideways,0,0,23,13,11,4,58,16,45,7,3,0,0,0,2,0,0,0,7,3,15,12,3,1,5,1,1,0,3,0,2,1,10,3,9,2,13,4,0,1,0,6,1994-09-09,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1993-11-12,73.0,175.0,75.6,41.0,1.0,1.0,0.0,0.76,0.0,630.0,1.0,285.85714285714283,0.0,4.142857142857143,2.142857142857143,37.285714285714285,35.0,1.2857142857142858,0.5714285714285714,1.1428571428571428,1.2857142857142858,1.8571428571428572,0.2857142857142857,0.7142857142857143,0.5714285714285714,1.5714285714285714,0.2857142857142857,1.2857142857142858,0.42857142857142855,1.0,1.4285714285714286,1.8571428571428572,1.0,141.5,0.5,32.0,21.0,34.0,23.0,0.5,0.0,0.0,15.0,25.0,0.0,0.5,6.0,6.5,4.0,7.5,1.0,1.5,16.0,23.0,7,0,7,1,0,1,1.0,1.0,3,1,3,1,280,98,0.0,98.0,1,1,7,1,7,1,1,1,7,1,0,0,1,1,1,0,2.440396,,5.274196,0.0,,0.4809699999999999,,0.9430399999999998,44.782139,0.9270069852049477,47.821738999999994,1.5499469999999995,,2.4799469999999997,34.0,,50.0,1.0,,0.0,,0.0,36.0,0.6923076923076923,52.0,28.999999999999996,,45.0,2.2,0.29393939346258036,5.0,0.4,0.3999999960000001,0.8,0.0,0.0,46.8,50.0,34.0,0.679999999864,50.0,0.0,0.0,0.0,0.0,1.0,36.0,52.0,0.0,0.0,0.0,,0.0,0.0
1994-12-16,UFC 4: Revenge of the Warriors,guy mezger,jason fairn,1,133,Open Weight,KO/TKO,1,Orthodox,Orthodox,0,1,30,12,19,9,34,15,23,12,0,0,1,0,1,0,0,0,17,5,28,8,1,2,1,2,1,2,1,2,0,1,1,4,4,4,5,4,15,4,24,4,1994-12-16,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-12-16,73.0,199.0,75.5,41.1,2.0,1.0,0.39,0.0,0.78,766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-16,UFC 4: Revenge of the Warriors,steve jennum,melton bowen,1,287,Open Weight,Submission,1,Orthodox,Orthodox,0,0,40,4,13,1,70,59,29,48,1,0,2,0,3,0,0,0,13,1,36,4,0,0,2,0,0,0,2,0,0,0,6,3,0,1,0,1,13,0,34,0,1994-12-16,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-09-09,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,0.0,11.0,6.0,13.0,7.0,0.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1.0,0.0,1,0,1,0,98,0,98.0,9999.0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,5.999999999999999,,11.0,0.0,,1.0,,1.0,7.0,0.5384615384615383,13.0,5.999999999999999,,11.0,,,,,,,,,,,,,,,6.0,0.5454545449586776,11.0,1.0,0.9999999900000002,1.0,0.0,0.0,7.0,13.0,,,,,,,,,,,,0.0,0.0,,,
1994-12-16,UFC 4: Revenge of the Warriors,keith hackney,joe son,1,164,Open Weight,Submission,1,Sideways,Orthodox,0,0,14,0,8,0,16,4,10,4,1,1,0,1,0,1,0,0,1,0,5,0,0,0,1,0,7,0,8,0,2,0,7,0,0,0,0,0,6,0,7,0,1994-12-16,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-09-09,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,1.0,50.0,34.0,52.0,36.0,0.0,0.0,0.0,29.0,45.0,0.0,0.0,5.0,5.0,6.0,8.0,2.0,3.0,26.0,39.0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0.5,0.0,1,0,2,0,98,0,98.0,9999.0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,24.999999999999996,,38.9,0.7,,0.0,,0.0,27.3,0.6158653846153845,41.199999999999996,21.199999999999996,,35.099999999999994,,,,,,,,,,,,,,,19.0,0.4938461536598106,31.5,0.0,0.0,0.0,0.0,0.5,21.5,34.0,,,,,,,,,,,,0.0,0.0,,,
1994-12-16,UFC 4: Revenge of the Warriors,dan severn,anthony macias,1,105,Open Weight,Submission,1,Southpaw,Switch,0,0,0,9,0,8,0,14,0,12,1,0,2,0,5,0,0,0,0,4,0,4,0,2,0,2,0,2,0,3,0,2,0,3,0,3,0,3,0,3,0,3,1994-12-16,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-12-16,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0.5,0.0,1,0,2,0,0,0,0.0,9999.0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1.2,,2.1,0.0,,1.0,,1.0,8.1,0.1883720930232558,12.9,1.2,,2.1,,,,,,,,,,,,,,,2.0,0.2857142853061225,3.5,1.0,0.9999999900000002,1.0,0.0,0.0,13.5,21.5,,,,,,,,,,,,0.0,0.0,,,
1995-04-07,UFC 5: The Return of the Beast,guy mezger,john dowdy,1,122,Open Weight,KO/TKO,1,Orthodox,Orthodox,1,0,17,4,12,0,20,7,15,2,0,0,0,0,0,0,0,0,10,0,15,0,1,0,1,2,1,0,1,2,2,0,5,4,2,0,2,0,8,0,10,0,1995-04-07,70.14733660748017,166.58578984485192,71.62418300653594,40.00087873462214,0.0,0.0,0.0,0.0,0.0,0.0,1994-12-16,73.0,199.0,75.5,41.1,2.0,1.0,0.39,0.0,0.78,766.0,1.0,133.0,0.0,30.0,19.0,34.0,23.0,0.0,1.0,1.0,17.0,28.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,15.0,24.0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1.0,0.0,1,0,1,0,112,0,112.0,9999.0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,19.0,,30.0,0.0,,1.0,,1.0,22.999999999999996,0.6764705882352942,34.0,17.0,,28.0,,,,,,,,,,,,,,,19.0,0.6333333331222222,30.0,1.0,0.9999999900000002,1.0,0.0,0.0,23.0,34.0,,,,,,,,,,,,0.0,0.0,,,
