event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue,octagon_debut_blue,height_blue,weight_blue,reach_blue,leg_reach_blue,sig_strikes_landed_per_minute_blue,sig_strikes_absorbed_per_minute_blue,takedowns_avg_blue,submission_avg_blue,knockdown_avg_blue,fight_time_avg_blue,octagon_debut_red,height_red,weight_red,reach_red,leg_reach_red,sig_strikes_landed_per_minute_red,sig_strikes_absorbed_per_minute_red,takedowns_avg_red,submission_avg_red,knockdown_avg_red,fight_time_avg_red,avg_rounds_red,avg_time_red,avg_knockdowns_red,avg_sig_attempts_red,avg_sig_strikes_red,avg_total_strikes_attempts_red,avg_total_strikes_red,avg_sub_attempts_red,avg_takedowns_red,avg_takedown_attempts_red,avg_head_strikes_red,avg_head_attempts_red,avg_body_strikes_red,avg_body_attempts_red,avg_leg_strikes_red,avg_leg_attempts_red,avg_distance_red,avg_distance_attempts_red,avg_clinch_strikes_red,avg_clinch_attempts_red,avg_ground_strikes_red,avg_ground_attempts_red,avg_rounds_blue,avg_time_blue,avg_knockdowns_blue,avg_sig_attempts_blue,avg_sig_strikes_blue,avg_total_strikes_attempts_blue,avg_total_strikes_blue,avg_sub_attempts_blue,avg_takedowns_blue,avg_takedown_attempts_blue,avg_head_strikes_blue,avg_head_attempts_blue,avg_body_strikes_blue,avg_body_attempts_blue,avg_leg_strikes_blue,avg_leg_attempts_blue,avg_distance_blue,avg_distance_attempts_blue,avg_clinch_strikes_blue,avg_clinch_attempts_blue,avg_ground_strikes_blue,avg_ground_attempts_blue,wins_before_red,losses_before_red,total_fights_before_red,wins_before_blue,losses_before_blue,total_fights_before_blue,win_pct_before_red,win_pct_before_blue,wins_last_3_red,wins_last_3_blue,fights_last_3_red,fights_last_3_blue,days_since_debut_red,days_since_debut_blue,days_since_last_win_red,days_since_last_win_blue,recent_winner_red,recent_winner_blue,wins_last_365_days_red,wins_last_365_days_blue,fights_last_365_days_red,fights_last_365_days_blue,undefeated_last_year_red,undefeated_last_year_blue,win_streak_red,win_streak_blue,lose_streak_red,lose_streak_blue,on_win_streak_red,on_win_streak_blue,long_win_streak_red,long_win_streak_blue
2021-01-16,UFC Fight Night: Holloway vs. Kattar,punahele soriano,dusko todorovic,1,288,Middleweight,KO/TKO,1,Southpaw,Orthodox,2,0,66,57,30,22,69,59,32,23,0,0,0,0,1,0,38,4,25,15,60,49,4,7,5,8,1,0,1,0,21,18,51,53,4,4,5,4,5,0,10,0,2019-08-27,73.0,186.0,74.0,41.0,5.0,4.0,1.77,0.35,0.0,461.0,2019-09-07,71.0,170.5,72.5,41.0,5.0,3.0,1.83,0.14,0.84,581.0,1.0,197.0,2.0,44.0,26.0,46.0,26.0,0.0,1.0,1.0,20.0,37.0,6.0,7.0,0.0,0.0,10.0,19.0,2.0,3.0,14.0,22.0,2.0,195.0,0.0,134.0,85.0,167.0,109.0,0.0,1.0,2.0,66.0,114.0,11.0,12.0,8.0,8.0,39.0,67.0,17.0,20.0,29.0,47.0,1,0,1,1,0,1,1.0,1.0,1,1,1,1,399,105,399.0,105.0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0
2021-01-16,UFC Fight Night: Holloway vs. Kattar,max holloway,calvin kattar,5,300,Featherweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,744,283,445,133,746,284,447,134,0,0,0,0,1,2,27,5,274,99,553,237,117,16,133,23,54,18,58,23,439,129,737,279,6,4,7,4,0,0,0,0,2017-07-29,71.0,146.0,72.0,40.0,4.0,7.0,0.34,0.07,0.34,887.0,2012-02-04,71.0,155.0,69.0,42.0,7.0,5.0,0.24,0.3,0.35,983.0,3.0434782608695654,262.9130434782609,0.34782608695652173,211.95652173913044,94.47826086956522,220.8695652173913,102.52173913043478,0.34782608695652173,0.21739130434782608,0.2608695652173913,68.3913043478261,175.2173913043478,19.82608695652174,27.869565217391305,6.260869565217392,8.869565217391305,79.47826086956522,191.56521739130434,8.565217391304348,11.73913043478261,6.434782608695652,8.652173913043478,2.625,237.25,0.5,146.125,60.5,154.125,68.0,0.0,0.375,1.0,45.0,125.5,9.0,13.5,6.5,7.125,54.0,134.625,0.75,2.0,5.75,9.5,17,6,23,6,2,8,0.739,0.75,1,2,3,3,3269,1267,539.0,185.0,0,1,0,2,1,2,0,1,0,2,2,0,0,1,0,0
2021-01-16,UFC Fight Night: Holloway vs. Kattar,joaquin buckley,alessio di chirico,1,132,Middleweight,KO/TKO,0,Southpaw,Orthodox,0,1,22,23,3,12,22,23,3,12,0,0,0,0,0,0,0,1,2,6,19,17,1,4,3,4,0,2,0,2,3,9,22,20,0,0,0,0,0,3,0,3,2016-04-10,72.0,186.0,74.0,45.0,3.0,3.0,1.46,0.0,0.4,617.0,2020-08-08,70.0,171.0,76.0,40.0,4.0,3.0,1.54,0.08,0.73,693.0,2.3333333333333335,57.666666666666664,1.0,98.0,37.333333333333336,104.0,43.0,0.0,0.3333333333333333,2.0,18.666666666666668,67.0,16.0,28.333333333333332,2.6666666666666665,2.6666666666666665,30.333333333333332,88.33333333333333,4.0,5.333333333333333,3.0,4.333333333333333,2.625,258.5,0.25,99.125,40.375,111.0,50.75,0.0,1.375,3.0,27.375,79.875,7.0,12.0,6.0,7.25,33.25,87.125,5.5,8.5,1.625,3.5,2,1,3,3,5,8,0.667,0.375,2,0,3,3,161,1742,56.0,925.0,1,0,2,0,3,1,0,0,2,0,0,3,1,0,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,dalcha lungiambula,markus perez,3,300,Middleweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,65,49,29,25,98,75,61,50,0,1,1,0,2,1,406,261,17,7,47,26,12,15,17,18,0,3,1,5,5,18,34,37,5,7,8,12,19,0,23,0,2017-12-09,73.0,186.0,73.0,40.5,3.0,4.0,0.81,1.01,0.0,634.0,2019-06-29,68.0,185.5,76.0,40.0,3.0,4.0,2.14,0.0,0.21,600.0,3.0,35.5,0.5,34.5,19.0,56.5,38.5,0.0,2.0,4.0,13.0,26.5,5.5,7.5,0.5,0.5,6.0,20.0,1.5,1.5,11.5,13.0,2.1666666666666665,239.5,0.0,59.5,27.833333333333332,67.66666666666667,35.0,0.6666666666666666,0.6666666666666666,2.5,14.5,42.166666666666664,10.833333333333334,14.5,2.5,2.8333333333333335,18.0,46.0,8.333333333333334,11.333333333333334,1.5,2.1666666666666665,1,1,2,2,4,6,0.5,0.333,1,1,2,3,571,1138,571.0,718.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,umar nurmagomedov,sergey morozov,2,219,Bantamweight,Submission,1,Orthodox,Orthodox,0,0,41,30,25,7,48,31,32,8,1,0,5,0,11,0,177,8,14,2,25,20,4,3,9,7,7,2,7,3,18,7,34,29,6,0,6,1,1,0,1,0,2020-10-24,66.0,136.0,67.0,37.0,3.0,3.0,3.63,0.0,0.24,745.0,2021-01-20,68.0,136.0,69.0,39.0,4.0,2.0,4.03,0.24,0.12,844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,mike davis,mason jones,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,207,313,108,117,210,329,111,132,0,0,3,1,9,4,50,51,54,83,131,265,42,18,61,31,12,16,15,17,97,104,189,285,8,11,14,21,3,2,4,7,2021-01-20,70.0,156.0,74.0,41.0,6.0,4.0,4.17,0.2,0.2,755.0,2019-04-27,72.0,155.3,72.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,270.0,1.0,133.0,76.0,136.5,79.0,0.0,1.0,1.0,50.5,97.5,19.0,26.5,6.5,9.0,54.5,107.5,9.5,10.0,12.0,15.5,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0.5,0.0,1,0,2,0,634,0,466.0,9999.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,ike villanueva,vinicius moreira,2,39,Light Heavyweight,KO/TKO,1,Orthodox,Orthodox,1,0,56,42,24,24,56,42,24,24,0,0,0,0,0,0,2,0,18,4,47,10,6,10,9,18,0,10,0,14,24,23,56,41,0,1,0,1,0,0,0,0,2019-01-19,76.0,206.0,76.0,43.0,3.0,5.0,1.97,1.31,0.0,274.0,2020-05-13,73.0,205.5,73.0,39.0,4.0,7.0,0.6,0.0,0.6,251.0,1.5,70.0,0.0,30.5,11.5,39.0,19.5,0.0,0.0,0.0,9.0,27.5,2.5,3.0,0.0,0.0,8.0,26.5,3.5,4.0,0.0,0.0,1.0,171.0,0.0,9.0,4.666666666666667,9.333333333333334,5.0,0.0,0.0,3.0,0.0,2.6666666666666665,2.3333333333333335,3.6666666666666665,2.3333333333333335,2.6666666666666665,3.6666666666666665,7.333333333333333,1.0,1.6666666666666667,0.0,0.0,0,2,2,0,3,3,0.0,0.0,0,0,2,3,252,732,9999.0,9999.0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,victoria leonardo,manon fiorot,2,248,Women's Flyweight,KO/TKO,0,Orthodox,Orthodox,0,0,81,100,17,53,82,105,18,58,0,0,0,1,1,1,2,85,7,31,59,72,3,14,11,19,7,8,11,9,15,42,76,82,2,10,5,15,0,1,0,3,2021-01-20,67.0,125.5,65.0,38.0,5.0,3.0,1.29,0.54,0.11,761.0,2021-01-20,65.0,125.0,64.0,38.5,3.0,5.0,1.57,0.0,0.0,478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,omari akhmedov,tom breese,2,101,Middleweight,Submission,1,Orthodox,Southpaw,0,0,38,4,25,1,91,12,73,6,1,3,2,0,5,1,274,60,23,0,34,2,1,1,3,2,1,0,1,0,4,1,7,4,0,0,0,0,21,0,31,0,2015-05-30,75.0,186.0,73.5,44.0,3.0,3.0,0.0,1.07,1.07,422.0,2013-11-09,72.0,185.5,73.0,40.5,3.0,3.0,2.58,0.25,0.17,721.0,2.5,267.3333333333333,0.16666666666666666,98.16666666666667,34.25,119.0,52.0,0.16666666666666666,2.25,4.333333333333333,23.666666666666668,81.91666666666667,6.416666666666667,10.5,4.166666666666667,5.75,24.083333333333332,83.08333333333333,5.166666666666667,7.583333333333333,5.0,7.5,1.5714285714285714,253.85714285714286,0.5714285714285714,52.142857142857146,26.714285714285715,61.42857142857143,35.142857142857146,0.14285714285714285,0.0,0.8571428571428571,18.0,40.0,6.857142857142857,10.0,1.8571428571428572,2.142857142857143,19.714285714285715,42.285714285714285,3.5714285714285716,4.571428571428571,3.4285714285714284,5.285714285714286,8,4,12,5,2,7,0.667,0.714,2,2,3,3,2629,2062,403.0,102.0,0,1,0,1,1,2,0,0,0,1,1,0,0,1,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,francisco figueiredo,jerome rivera,3,300,Flyweight,Decision - Unanimous,1,Southpaw,Southpaw,0,0,53,134,29,31,65,199,39,85,0,0,4,0,6,5,427,67,11,12,28,90,7,8,11,20,11,11,14,24,20,22,40,112,4,9,4,22,5,0,9,0,2020-09-19,70.0,125.5,72.0,41.0,3.0,3.0,0.0,0.0,0.0,456.0,2021-01-20,66.0,125.5,68.0,39.0,2.0,3.0,2.51,0.42,0.0,538.0,,,,,,,,,,,,,,,,,,,,,,,2.0,34.0,0.0,80.0,30.0,81.0,31.0,0.0,0.0,0.0,9.0,45.0,2.0,11.0,19.0,24.0,29.0,79.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0,0,0,1,0,123,9999.0,9999.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,lerone murphy,douglas silva de andrade,3,300,Featherweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,115,108,48,39,131,121,60,51,0,0,1,1,4,2,111,81,29,16,92,74,8,11,11,14,11,12,12,20,37,33,97,101,6,6,8,7,5,0,10,0,2014-02-15,67.0,153.0,68.5,37.5,4.0,4.0,0.55,0.18,0.55,751.0,2019-09-07,69.0,146.0,73.5,39.0,4.0,3.0,1.41,0.54,0.33,827.0,1.0,258.0,0.0,40.0,22.0,42.0,24.0,0.0,1.0,2.0,14.0,32.0,5.0,5.0,3.0,3.0,3.0,12.0,2.0,3.0,17.0,25.0,2.7142857142857144,275.57142857142856,0.2857142857142857,135.85714285714286,52.142857142857146,141.57142857142858,57.57142857142857,0.0,0.5714285714285714,1.1428571428571428,31.571428571428573,103.71428571428571,9.857142857142858,17.428571428571427,10.714285714285714,14.714285714285714,48.714285714285715,130.14285714285714,2.4285714285714284,4.285714285714286,1.0,1.4285714285714286,1,0,1,4,3,7,1.0,0.571,1,2,1,3,189,2531,189.0,431.0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,sumudaerji,zarrukh adashev,3,300,Flyweight,Decision - Unanimous,1,Southpaw,Southpaw,0,0,127,123,50,28,127,123,50,28,0,0,0,0,0,1,0,2,22,20,87,102,9,3,16,13,19,5,24,8,50,24,127,117,0,4,0,6,0,0,0,0,2020-06-13,65.0,125.5,65.0,35.0,4.0,3.0,0.0,0.48,0.0,473.0,2026-01-27,68.0,125.5,72.0,38.5,4.0,2.0,0.16,0.62,0.31,642.0,2.0,157.0,0.3333333333333333,68.33333333333333,40.0,73.0,44.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,32.0,57.0,3.3333333333333335,6.0,4.666666666666667,5.333333333333333,25.666666666666668,46.666666666666664,1.0,1.3333333333333333,13.333333333333334,20.333333333333332,1.0,32.0,0.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2,1,3,0,1,1,0.667,0.0,2,0,3,1,788,221,53.0,9999.0,1,0,1,0,1,1,1,0,2,0,0,1,1,0,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,michael chiesa,neil magny,5,300,Welterweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,52,50,24,12,125,96,93,52,0,1,4,1,6,3,921,135,19,7,43,42,3,5,7,7,2,0,2,1,10,8,29,45,1,4,2,5,13,0,21,0,2013-02-23,75.0,171.0,80.0,45.0,3.0,2.0,2.17,0.27,0.07,718.0,2012-06-02,73.0,171.0,75.5,43.0,2.0,2.0,3.05,0.97,0.07,576.0,2.142857142857143,192.28571428571428,0.07142857142857142,46.357142857142854,18.5,74.0,40.285714285714285,0.6428571428571429,2.2857142857142856,4.428571428571429,13.714285714285714,40.285714285714285,3.357142857142857,4.5,1.4285714285714286,1.5714285714285714,10.642857142857142,34.5,2.4285714285714284,3.4285714285714284,5.428571428571429,8.428571428571429,2.652173913043478,234.2608695652174,0.08695652173913043,100.1304347826087,48.130434782608695,136.82608695652175,81.69565217391305,0.21739130434782608,2.130434782608696,4.695652173913044,33.78260869565217,81.30434782608695,8.869565217391305,11.73913043478261,5.478260869565218,7.086956521739131,26.52173913043478,72.43478260869566,9.391304347826088,11.91304347826087,12.217391304347826,15.782608695652174,10,4,14,17,6,23,0.714,0.739,3,3,3,3,3155,2888,361.0,144.0,1,1,1,3,1,3,1,1,3,3,0,0,1,1,1,1
2021-01-20,UFC Fight Night: Chiesa vs. Magny,matt schnell,tyson nam,3,300,Flyweight,Decision - Split,1,Orthodox,Orthodox,0,0,214,193,85,58,214,193,85,58,0,0,0,0,0,0,0,0,69,36,195,164,10,10,12,15,6,12,7,14,83,58,212,193,2,0,2,0,0,0,0,0,2026-01-27,67.0,126.0,68.0,37.0,4.0,5.0,0.0,0.0,0.6,566.0,2016-12-04,68.0,126.0,70.0,38.0,4.0,4.0,0.6,1.21,0.12,466.0,1.5714285714285714,232.71428571428572,0.0,71.42857142857143,25.142857142857142,78.57142857142857,31.857142857142858,0.7142857142857143,0.2857142857142857,0.8571428571428571,16.142857142857142,57.142857142857146,2.2857142857142856,5.428571428571429,6.714285714285714,8.857142857142858,22.428571428571427,66.71428571428571,2.4285714285714284,4.285714285714286,0.2857142857142857,0.42857142857142855,2.25,166.5,0.5,99.5,32.0,100.75,33.25,0.0,0.0,1.0,22.75,85.25,6.25,11.0,3.0,3.25,26.25,89.75,1.75,4.0,4.0,5.75,4,3,7,2,2,4,0.571,0.5,2,2,3,3,1509,487,536.0,123.0,0,1,0,2,0,3,0,0,0,2,1,0,0,1,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,roxanne modafferi,viviane araujo,3,300,Women's Flyweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,184,198,46,86,193,214,49,100,0,1,0,4,5,4,39,186,40,79,177,187,2,5,3,8,4,2,4,3,45,85,181,192,1,1,3,2,0,0,0,4,2019-05-11,64.0,125.5,68.0,36.5,4.0,5.0,1.72,0.6,0.07,927.0,2013-12-01,67.0,126.0,69.0,38.0,3.0,6.0,1.35,0.08,0.08,854.0,3.111111111111111,290.22222222222223,0.1111111111111111,157.88888888888889,48.666666666666664,216.44444444444446,96.55555555555556,0.1111111111111111,1.5555555555555556,5.0,41.333333333333336,144.66666666666666,4.222222222222222,9.222222222222221,3.111111111111111,4.0,39.888888888888886,144.66666666666666,2.6666666666666665,4.222222222222222,6.111111111111111,9.0,3.0,237.0,0.25,131.25,66.5,141.75,76.25,0.0,1.75,3.25,45.5,105.75,10.0,12.75,11.0,12.75,63.0,126.75,1.5,2.25,2.0,2.25,4,5,9,3,1,4,0.444,0.75,2,2,3,3,2608,620,130.0,137.0,1,1,1,1,2,1,0,1,1,1,0,0,1,1,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,ricky simon,gaetano pirrello,2,240,Bantamweight,Submission,1,Orthodox,Orthodox,0,0,32,14,17,6,69,18,50,10,1,0,7,0,10,0,419,0,14,4,28,11,3,0,4,0,0,2,0,3,3,5,13,12,4,1,6,2,10,0,13,0,2021-01-20,67.0,134.5,68.0,39.0,1.0,2.0,0.0,0.0,0.0,332.0,2017-08-08,66.0,135.5,69.0,38.0,3.0,4.0,4.66,0.28,0.35,761.0,2.6666666666666665,257.6666666666667,0.3333333333333333,99.83333333333333,40.5,112.0,51.666666666666664,0.16666666666666666,4.333333333333333,9.833333333333334,27.166666666666668,82.33333333333333,8.0,11.666666666666666,5.333333333333333,5.833333333333333,31.333333333333332,88.5,4.666666666666667,5.5,4.5,5.833333333333333,,,,,,,,,,,,,,,,,,,,,,,4,2,6,0,0,0,0.667,0.0,1,0,3,0,1005,0,252.0,9999.0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,warlley alves,mounir lazzez,1,155,Welterweight,KO/TKO,1,Orthodox,Orthodox,1,0,21,2,17,2,30,2,24,2,0,0,1,0,1,0,96,42,9,1,12,1,7,1,8,1,1,0,1,0,7,0,9,0,4,2,6,2,6,0,6,0,2020-07-15,73.0,170.5,76.0,42.0,7.0,5.0,1.8,0.0,0.0,501.0,2014-05-31,71.0,186.0,72.0,42.0,3.0,4.0,1.22,0.85,0.28,597.0,2.4545454545454546,213.1818181818182,0.18181818181818182,70.27272727272727,32.63636363636363,80.45454545454545,41.45454545454545,0.7272727272727273,1.0,1.9090909090909092,18.454545454545453,50.18181818181818,7.7272727272727275,11.363636363636363,6.454545454545454,8.727272727272727,24.727272727272727,59.0,5.545454545454546,7.454545454545454,2.3636363636363638,3.8181818181818183,3.0,300.0,0.0,177.0,98.0,194.0,114.0,0.0,4.0,4.0,51.0,118.0,25.0,36.0,22.0,23.0,78.0,151.0,14.0,20.0,6.0,6.0,7,4,11,1,0,1,0.636,1.0,1,1,3,1,2426,189,620.0,189.0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
2021-01-23,UFC 257: Poirier vs. McGregor,nik lentz,movsar evloev,3,300,Catch Weight,Decision - Split,0,Orthodox,Orthodox,0,0,127,170,46,82,137,235,50,137,2,0,1,2,5,2,86,276,24,70,100,153,15,7,20,10,7,5,7,7,41,78,120,165,5,0,7,0,0,4,0,5,2019-04-20,67.0,145.5,72.5,36.0,4.0,3.0,4.67,0.22,0.0,900.0,2009-09-19,68.0,150.0,68.0,39.0,3.0,3.0,3.3,1.24,0.1,754.0,2.6818181818181817,251.4090909090909,0.09090909090909091,86.4090909090909,43.09090909090909,125.27272727272727,79.04545454545455,0.9545454545454546,2.8181818181818183,8.409090909090908,26.40909090909091,65.68181818181819,10.681818181818182,13.409090909090908,6.0,7.318181818181818,24.636363636363637,61.72727272727273,9.045454545454545,12.909090909090908,9.409090909090908,11.772727272727273,3.0,300.0,0.0,153.66666666666666,66.66666666666667,191.0,98.33333333333333,0.0,3.0,9.0,52.666666666666664,136.33333333333334,7.666666666666667,9.0,6.333333333333333,8.333333333333334,48.0,130.66666666666666,8.666666666666666,11.333333333333334,10.0,11.666666666666666,14,8,22,3,0,3,0.636,1.0,1,3,3,3,4144,644,706.0,182.0,0,1,0,1,1,1,0,1,0,3,2,0,0,1,0,1
2021-01-23,UFC 257: Poirier vs. McGregor,brad tavares,antonio carlos junior,3,300,Middleweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,108,103,54,34,135,135,73,57,0,0,0,1,0,12,5,388,28,24,76,93,6,2,8,2,20,8,24,8,50,33,102,100,4,1,6,3,0,0,0,0,2014-12-20,74.0,185.0,79.0,42.0,1.0,4.0,2.92,2.19,0.0,411.0,2010-06-19,73.0,186.0,74.0,43.0,3.0,3.0,0.73,0.0,0.17,776.0,2.7222222222222223,260.27777777777777,0.16666666666666666,95.94444444444444,38.833333333333336,108.33333333333333,50.22222222222222,0.0,0.8888888888888888,3.2777777777777777,23.166666666666668,74.33333333333333,6.611111111111111,10.555555555555555,9.055555555555555,11.055555555555555,30.77777777777778,83.5,6.055555555555555,9.61111111111111,2.0,2.8333333333333335,2.5454545454545454,266.0,0.0,52.18181818181818,23.181818181818183,82.63636363636364,47.81818181818182,0.7272727272727273,3.0,6.818181818181818,15.636363636363637,42.54545454545455,4.454545454545454,6.2727272727272725,3.090909090909091,3.3636363636363638,13.909090909090908,39.18181818181818,2.5454545454545454,3.4545454545454546,6.7272727272727275,9.545454545454545,12,6,18,7,4,11,0.667,0.636,1,1,3,3,3871,2429,1015.0,1015.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
2021-01-23,UFC 257: Poirier vs. McGregor,dan hooker,michael chandler,1,150,Lightweight,KO/TKO,0,Switch,Orthodox,0,1,19,24,8,17,19,24,8,17,0,0,0,0,0,0,0,9,0,12,6,17,0,4,1,6,8,1,12,1,8,7,19,11,0,0,0,0,0,10,0,13,2021-01-23,68.0,156.0,71.5,37.5,4.0,5.0,1.96,0.56,0.42,577.0,2014-06-28,72.0,155.0,75.0,42.5,5.0,5.0,0.71,0.45,0.58,609.0,2.466666666666667,213.0,0.4666666666666667,112.53333333333333,54.2,130.26666666666668,69.73333333333333,0.2,0.5333333333333333,1.5333333333333334,36.2,86.06666666666666,7.4,12.266666666666667,10.6,14.2,46.8,100.93333333333334,4.0,7.266666666666667,3.4,4.333333333333333,,,,,,,,,,,,,,,,,,,,,,,10,5,15,0,0,0,0.667,0.0,2,0,3,0,2401,0,336.0,9999.0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
2021-01-23,UFC 257: Poirier vs. McGregor,dustin poirier,conor mcgregor,2,152,Lightweight,KO/TKO,1,Southpaw,Southpaw,1,0,91,66,48,29,98,92,53,52,0,0,1,0,1,1,102,67,30,23,69,60,0,4,1,4,18,2,21,2,46,27,89,63,0,2,0,3,2,0,2,0,2013-04-06,69.0,156.0,74.0,40.0,5.0,5.0,0.67,0.13,1.73,482.0,2011-01-02,69.0,156.0,72.0,40.5,5.0,5.0,1.15,1.24,0.62,643.0,2.4347826086956523,201.82608695652175,0.4782608695652174,118.56521739130434,59.56521739130435,132.2173913043478,71.8695652173913,0.6956521739130435,1.1304347826086956,3.1739130434782608,47.04347826086956,102.26086956521739,6.086956521739131,8.434782608695652,6.434782608695652,7.869565217391305,44.26086956521739,95.1304347826087,9.91304347826087,15.130434782608695,5.391304347826087,8.304347826086957,2.0833333333333335,175.08333333333334,1.0833333333333333,91.66666666666667,45.25,105.58333333333333,58.5,0.0,0.4166666666666667,0.6666666666666666,31.916666666666668,72.16666666666667,7.666666666666667,12.083333333333334,5.666666666666667,7.416666666666667,34.75,77.33333333333333,4.833333333333333,5.833333333333333,5.666666666666667,8.5,18,5,23,10,2,12,0.783,0.833,2,2,3,3,3675,2849,210.0,371.0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0
2021-01-23,UFC 257: Poirier vs. McGregor,arman tsarukyan,matt frevola,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,103,57,50,16,180,97,103,51,0,0,10,0,12,2,504,2,32,8,82,46,12,6,15,9,6,2,6,2,39,9,86,48,5,7,8,9,6,0,9,0,2017-08-29,69.0,155.0,71.0,40.0,3.0,4.0,2.34,0.83,0.96,503.0,2019-04-20,67.0,156.0,72.5,39.5,4.0,2.0,3.26,0.1,0.31,736.0,3.0,300.0,0.0,115.0,50.333333333333336,163.66666666666666,96.0,0.0,1.3333333333333333,9.333333333333334,31.0,87.33333333333333,10.333333333333334,17.333333333333332,9.0,10.333333333333334,35.333333333333336,94.66666666666667,6.0,8.0,9.0,12.333333333333334,2.3333333333333335,220.0,0.0,72.33333333333333,29.333333333333332,80.0,36.333333333333336,0.6666666666666666,2.6666666666666665,6.666666666666667,16.666666666666668,52.666666666666664,6.333333333333333,13.0,6.333333333333333,6.666666666666667,26.0,67.0,1.0,2.6666666666666665,2.3333333333333335,2.6666666666666665,2,1,3,2,1,3,0.667,0.667,2,2,3,3,644,1105,189.0,469.0,1,0,1,0,1,0,1,0,2,2,0,0,1,1,0,0
