event_date,event_name,fighter_blue,fighter_red,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_blue,knockdowns_red,sig_attempts_blue,sig_attempts_red,sig_strikes_blue,sig_strikes_red,total_strikes_attempts_blue,total_strikes_attempts_red,total_strikes_blue,total_strikes_red,sub_attempts_blue,sub_attempts_red,takedowns_blue,takedowns_red,takedown_attempts_blue,takedown_attempts_red,control_time_blue,control_time_red,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue
2015-05-23,UFC 187: Johnson vs Cormier,Zach Makovsky,John Dodson,3,300,Flyweight,Decision - Unanimous,John Dodson,Orthodox,Southpaw,0.0,0.0,85.0,98.0,37.0,31.0,87.0,99.0,39.0,32.0,0.0,0.0,0.0,2.0,17.0,3.0,9,38,13.0,14.0,76.0,56.0,11.0,9.0,14.0,12.0,7.0,14.0,8.0,17.0,19.0,31.0,77.0,77.0,12.0,6.0,20.0,8.0,0.0,0.0,1.0,0.0
2015-05-23,UFC 187: Johnson vs Cormier,Daniel Cormier,Anthony Johnson,3,159,UFC Light Heavyweight Title,Submission,Daniel Cormier,Orthodox,Orthodox,0.0,1.0,41.0,50.0,23.0,23.0,92.0,56.0,70.0,28.0,3.0,0.0,3.0,1.0,8.0,2.0,555,42,18.0,20.0,45.0,37.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,15.0,5.0,38.0,17.0,7.0,3.0,11.0,4.0,1.0,15.0,1.0,20.0
2015-05-30,UFC Fight Night: Condit vs Alves,Thiago Alves,Carlos Condit,2,300,Welterweight,TKO - Doctor's Stoppage,Carlos Condit,Orthodox,Orthodox,0.0,1.0,69.0,162.0,34.0,75.0,70.0,200.0,35.0,107.0,1.0,0.0,0.0,2.0,0.0,3.0,5,155,50.0,11.0,128.0,43.0,14.0,6.0,18.0,6.0,11.0,17.0,16.0,20.0,49.0,33.0,128.0,66.0,4.0,1.0,8.0,3.0,22.0,0.0,26.0,0.0
2015-05-30,UFC Fight Night: Condit vs Alves,Norman Parke,Francisco Trinaldo,3,300,Lightweight,Decision - Unanimous,Francisco Trinaldo,Southpaw,Southpaw,0.0,0.0,83.0,191.0,25.0,66.0,89.0,196.0,31.0,70.0,0.0,0.0,4.0,0.0,12.0,0.0,376,46,32.0,23.0,148.0,77.0,18.0,2.0,26.0,6.0,16.0,0.0,17.0,0.0,55.0,17.0,173.0,70.0,7.0,7.0,14.0,10.0,4.0,1.0,4.0,3.0
2015-05-30,UFC Fight Night: Condit vs Alves,Alex Oliveira,KJ Noons,1,171,Welterweight,Submission,Alex Oliveira,Orthodox,Orthodox,0.0,0.0,13.0,11.0,3.0,7.0,14.0,11.0,4.0,7.0,1.0,0.0,3.0,0.0,5.0,0.0,80,0,5.0,1.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,6.0,3.0,10.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2015-05-30,UFC Fight Night: Condit vs Alves,Wilson Reis,Jussier Formiga,3,300,Flyweight,Decision - Unanimous,Jussier Formiga,Orthodox,Southpaw,0.0,1.0,66.0,54.0,28.0,21.0,87.0,71.0,45.0,36.0,0.0,0.0,0.0,4.0,9.0,5.0,292,92,19.0,12.0,52.0,47.0,1.0,7.0,1.0,10.0,1.0,9.0,1.0,9.0,16.0,14.0,46.0,44.0,1.0,12.0,3.0,16.0,4.0,2.0,5.0,6.0
2015-05-30,UFC Fight Night: Condit vs Alves,Charles Oliveira,Nik Lentz,3,70,Featherweight,Submission,Charles Oliveira,Orthodox,Orthodox,1.0,0.0,84.0,69.0,64.0,37.0,105.0,95.0,84.0,58.0,2.0,1.0,1.0,2.0,2.0,10.0,118,381,24.0,36.0,53.0,51.0,8.0,25.0,10.0,28.0,5.0,3.0,6.0,5.0,19.0,13.0,41.0,20.0,12.0,23.0,21.0,27.0,6.0,28.0,7.0,37.0
2015-05-30,UFC Fight Night: Condit vs Alves,Nicolas Dalby,Elizeu Zaleski dos Santos,3,300,Welterweight,Decision - Split,Nicolas Dalby,Orthodox,Orthodox,0.0,0.0,139.0,131.0,41.0,57.0,150.0,135.0,50.0,61.0,0.0,0.0,6.0,0.0,10.0,2.0,255,36,37.0,14.0,106.0,101.0,13.0,12.0,17.0,19.0,7.0,15.0,8.0,19.0,44.0,27.0,114.0,114.0,11.0,12.0,14.0,21.0,2.0,2.0,3.0,4.0
2015-05-30,UFC Fight Night: Condit vs Alves,Damon Jackson,Rony Jason,1,211,Featherweight,Overturned,,Orthodox,Switch,0.0,0.0,13.0,7.0,5.0,5.0,22.0,14.0,13.0,12.0,0.0,1.0,3.0,0.0,4.0,0.0,141,11,1.0,5.0,2.0,13.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,7.0,3.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0
2015-05-30,UFC Fight Night: Condit vs Alves,Ericka Almeida,Juliana Lima,3,300,Women's Strawweight,Decision - Unanimous,Juliana Lima,Orthodox,Orthodox,0.0,0.0,37.0,72.0,13.0,41.0,58.0,162.0,32.0,119.0,0.0,0.0,0.0,3.0,2.0,3.0,33,593,24.0,11.0,54.0,35.0,5.0,1.0,5.0,1.0,12.0,1.0,13.0,1.0,21.0,12.0,39.0,35.0,8.0,1.0,11.0,1.0,12.0,0.0,22.0,1.0
2015-05-30,UFC Fight Night: Condit vs Alves,Mirsad Bektic,Lucas Martins,2,30,Featherweight,KO/TKO,Mirsad Bektic,Southpaw,Orthodox,1.0,0.0,69.0,23.0,39.0,7.0,123.0,27.0,78.0,11.0,0.0,0.0,3.0,0.0,5.0,0.0,290,0,7.0,38.0,23.0,68.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,52.0
2015-05-30,UFC Fight Night: Condit vs Alves,Darren Till,Wendell Oliveira Marques,2,97,Welterweight,KO/TKO,Darren Till,Orthodox,Southpaw,0.0,0.0,41.0,39.0,25.0,22.0,42.0,41.0,26.0,24.0,0.0,0.0,0.0,0.0,2.0,3.0,66,119,3.0,15.0,14.0,28.0,1.0,5.0,1.0,8.0,18.0,5.0,24.0,5.0,4.0,17.0,18.0,30.0,18.0,0.0,21.0,1.0,0.0,8.0,0.0,10.0
2015-05-30,UFC Fight Night: Condit vs Alves,Tom Breese,Luiz Dutra,1,298,Welterweight,KO/TKO,Tom Breese,Orthodox,Southpaw,1.0,0.0,42.0,43.0,26.0,21.0,42.0,52.0,26.0,28.0,0.0,0.0,0.0,0.0,2.0,2.0,57,45,7.0,11.0,25.0,23.0,9.0,11.0,13.0,15.0,5.0,4.0,5.0,4.0,10.0,8.0,26.0,16.0,11.0,11.0,17.0,15.0,0.0,7.0,0.0,11.0
2015-05-30,UFC Fight Night: Condit vs Alves,Ryan Jimmo,Francimar Barroso,3,300,Light Heavyweight,Decision - Unanimous,Francimar Barroso,Orthodox,Orthodox,0.0,0.0,61.0,96.0,35.0,46.0,74.0,117.0,46.0,67.0,0.0,0.0,0.0,0.0,0.0,14.0,23,396,10.0,14.0,53.0,37.0,6.0,10.0,8.0,12.0,30.0,11.0,35.0,12.0,12.0,24.0,55.0,48.0,34.0,11.0,41.0,13.0,0.0,0.0,0.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Derrick Lewis,Shawn Jordan,2,48,Heavyweight,KO/TKO,Shawn Jordan,Southpaw,Orthodox,0.0,1.0,23.0,37.0,6.0,23.0,25.0,83.0,8.0,65.0,0.0,0.0,0.0,3.0,0.0,4.0,56,209,22.0,5.0,34.0,20.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,15.0,5.0,4.0,9.0,8.0,15.0,0.0,19.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Christos Giagos,Chris Wade,3,300,Lightweight,Decision - Unanimous,Chris Wade,Orthodox,Orthodox,0.0,0.0,84.0,57.0,28.0,32.0,98.0,80.0,41.0,55.0,0.0,0.0,0.0,4.0,4.0,7.0,171,388,15.0,17.0,36.0,70.0,9.0,10.0,12.0,13.0,8.0,1.0,9.0,1.0,23.0,19.0,44.0,68.0,7.0,9.0,11.0,16.0,2.0,0.0,2.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Yancy Medeiros,Dustin Poirier,1,158,Lightweight,KO/TKO,Dustin Poirier,Southpaw,Orthodox,0.0,2.0,13.0,36.0,6.0,27.0,13.0,46.0,6.0,36.0,0.0,1.0,0.0,1.0,0.0,2.0,88,0,25.0,5.0,34.0,10.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,9.0,6.0,13.0,13.0,15.0,0.0,20.0,0.0,3.0,0.0,3.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Anthony Birchak,Joe Soto,1,97,Bantamweight,KO/TKO,Anthony Birchak,Orthodox,Orthodox,2.0,0.0,39.0,9.0,16.0,1.0,41.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,11.0,7.0,32.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,4.0,1.0,5.0,8.0,20.0,0.0,9.0,1.0,15.0,0.0,2.0,0.0,4.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Leonardo Morales,Jose Quinonez,1,154,Bantamweight,Submission,Jose Quinonez,Southpaw,Southpaw,0.0,0.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0,132,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Justin Edwards,Joe Proctor,3,298,Lightweight,Submission,Joe Proctor,Orthodox,Orthodox,0.0,0.0,171.0,175.0,63.0,67.0,179.0,177.0,71.0,69.0,0.0,3.0,2.0,0.0,3.0,0.0,130,29,42.0,47.0,143.0,139.0,14.0,12.0,17.0,22.0,11.0,4.0,15.0,10.0,55.0,43.0,157.0,141.0,12.0,20.0,18.0,30.0,0.0,0.0,0.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Dan Henderson,Tim Boetsch,1,28,Middleweight,KO/TKO,Dan Henderson,Orthodox,Orthodox,1.0,0.0,15.0,6.0,12.0,3.0,15.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.0,12.0,5.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,9.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Matt Mitrione,Ben Rothwell,1,114,Heavyweight,Submission,Ben Rothwell,Orthodox,Switch,0.0,0.0,21.0,16.0,8.0,5.0,21.0,17.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2,4.0,6.0,14.0,18.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,8.0,16.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Jake Collier,Ricardo Abreu,3,300,Middleweight,Decision - Split,Jake Collier,Orthodox,Orthodox,0.0,0.0,211.0,151.0,67.0,47.0,232.0,174.0,84.0,69.0,0.0,0.0,0.0,3.0,0.0,7.0,14,186,38.0,36.0,136.0,159.0,5.0,18.0,7.0,31.0,4.0,13.0,8.0,21.0,38.0,61.0,133.0,192.0,9.0,6.0,18.0,19.0,0.0,0.0,0.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Omari Akhmedov,Brian Ebersole,1,300,Welterweight,KO/TKO,Omari Akhmedov,Southpaw,Orthodox,0.0,0.0,40.0,13.0,15.0,2.0,41.0,14.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,7.0,7.0,26.0,0.0,4.0,3.0,5.0,1.0,4.0,3.0,9.0,2.0,14.0,13.0,37.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Alex Caceres,Francisco Rivera,1,21,Bantamweight,KO/TKO,Francisco Rivera,Orthodox,Southpaw,0.0,1.0,5.0,9.0,0.0,5.0,5.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
2015-06-06,UFC Fight Night: Boetsch vs Henderson,Brian Ortega,Thiago Tavares,3,250,Featherweight,KO/TKO,Brian Ortega,Orthodox,Switch,1.0,0.0,101.0,94.0,41.0,39.0,117.0,177.0,56.0,114.0,1.0,0.0,0.0,6.0,0.0,11.0,54,502,33.0,39.0,87.0,97.0,2.0,1.0,2.0,3.0,4.0,1.0,5.0,1.0,26.0,22.0,76.0,72.0,1.0,5.0,1.0,7.0,12.0,14.0,17.0,22.0
2015-06-13,UFC 188: Velasquez vs Werdum,Fabricio Werdum,Cain Velasquez,3,133,UFC Heavyweight Title,Submission,Fabricio Werdum,Orthodox,Orthodox,0.0,0.0,174.0,169.0,96.0,88.0,180.0,201.0,101.0,117.0,1.0,0.0,1.0,4.0,3.0,5.0,31,178,54.0,79.0,128.0,150.0,6.0,12.0,8.0,19.0,28.0,5.0,33.0,5.0,65.0,79.0,135.0,149.0,23.0,17.0,34.0,25.0,0.0,0.0,0.0,0.0
2015-06-13,UFC 188: Velasquez vs Werdum,Drew Dober,Efrain Escudero,1,54,Lightweight,Submission,Efrain Escudero,Orthodox,Southpaw,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,22,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,UFC 188: Velasquez vs Werdum,Chico Camus,Henry Cejudo,3,300,Flyweight,Decision - Unanimous,Henry Cejudo,Orthodox,Orthodox,0.0,0.0,144.0,143.0,48.0,62.0,157.0,219.0,59.0,133.0,0.0,0.0,0.0,1.0,1.0,15.0,31,305,39.0,39.0,112.0,133.0,21.0,9.0,29.0,11.0,2.0,0.0,2.0,0.0,47.0,38.0,115.0,126.0,15.0,9.0,26.0,17.0,0.0,1.0,2.0,1.0
2015-06-13,UFC 188: Velasquez vs Werdum,Patrick Williams,Alejandro Perez,1,23,Bantamweight,Submission,Patrick Williams,Orthodox,Orthodox,1.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-06-13,UFC 188: Velasquez vs Werdum,Cathal Pendred,Augusto Montano,3,300,Welterweight,Decision - Unanimous,Cathal Pendred,Orthodox,Orthodox,0.0,0.0,41.0,55.0,17.0,21.0,75.0,62.0,45.0,28.0,0.0,0.0,4.0,0.0,17.0,0.0,381,0,8.0,1.0,33.0,17.0,7.0,0.0,15.0,4.0,6.0,16.0,7.0,20.0,14.0,15.0,42.0,35.0,7.0,2.0,13.0,6.0,0.0,0.0,0.0,0.0
2015-06-13,UFC 188: Velasquez vs Werdum,Angela Hill,Tecia Pennington,3,300,Women's Strawweight,Decision - Unanimous,Tecia Pennington,Orthodox,Orthodox,0.0,0.0,68.0,80.0,27.0,32.0,110.0,144.0,66.0,86.0,0.0,0.0,0.0,2.0,0.0,12.0,25,544,14.0,16.0,56.0,50.0,10.0,8.0,15.0,15.0,8.0,3.0,9.0,3.0,22.0,16.0,63.0,52.0,9.0,11.0,13.0,15.0,1.0,0.0,4.0,1.0
2015-06-13,UFC 188: Velasquez vs Werdum,Clay Collard,Gabriel Benitez,3,300,Featherweight,Decision - Unanimous,Gabriel Benitez,Southpaw,Orthodox,0.0,0.0,158.0,106.0,34.0,60.0,184.0,144.0,54.0,97.0,0.0,1.0,6.0,0.0,11.0,0.0,286,57,13.0,17.0,48.0,136.0,30.0,5.0,37.0,8.0,17.0,12.0,21.0,14.0,55.0,30.0,99.0,151.0,1.0,3.0,2.0,4.0,4.0,1.0,5.0,3.0
2015-06-13,UFC 188: Velasquez vs Werdum,Eddie Alvarez,Gilbert Melendez,3,300,Lightweight,Decision - Split,Eddie Alvarez,Orthodox,Orthodox,0.0,0.0,64.0,129.0,31.0,37.0,79.0,187.0,43.0,93.0,0.0,0.0,3.0,0.0,11.0,1.0,227,0,33.0,16.0,119.0,47.0,4.0,8.0,10.0,10.0,0.0,7.0,0.0,7.0,36.0,29.0,123.0,61.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0
2015-06-13,UFC 188: Velasquez vs Werdum,Charles Rosa,Yair Rodriguez,3,300,Featherweight,Decision - Split,Yair Rodriguez,Orthodox,Switch,0.0,0.0,79.0,100.0,39.0,56.0,117.0,149.0,67.0,97.0,0.0,2.0,5.0,1.0,14.0,1.0,525,36,33.0,30.0,74.0,67.0,10.0,3.0,12.0,5.0,13.0,6.0,14.0,7.0,39.0,23.0,79.0,51.0,4.0,0.0,4.0,1.0,13.0,16.0,17.0,27.0
2015-06-13,UFC 188: Velasquez vs Werdum,Johnny Case,Francisco Trevino,3,300,Lightweight,Decision - Unanimous,Johnny Case,Orthodox,Orthodox,0.0,0.0,109.0,74.0,40.0,34.0,143.0,90.0,64.0,49.0,0.0,0.0,4.0,0.0,7.0,2.0,330,77,9.0,24.0,39.0,87.0,5.0,9.0,12.0,14.0,20.0,7.0,23.0,8.0,29.0,31.0,67.0,96.0,3.0,7.0,5.0,11.0,2.0,2.0,2.0,2.0
2015-06-13,UFC 188: Velasquez vs Werdum,Nate Marquardt,Kelvin Gastelum,2,300,Middleweight,KO/TKO,Kelvin Gastelum,Southpaw,Orthodox,0.0,0.0,49.0,110.0,18.0,59.0,57.0,188.0,24.0,126.0,0.0,0.0,0.0,1.0,2.0,2.0,12,219,41.0,8.0,87.0,37.0,12.0,10.0,17.0,12.0,6.0,0.0,6.0,0.0,39.0,16.0,83.0,43.0,7.0,2.0,11.0,4.0,13.0,0.0,16.0,2.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Yuta Sasaki,Taylor Lapilus,2,86,Bantamweight,KO/TKO,Taylor Lapilus,Southpaw,Southpaw,0.0,1.0,41.0,60.0,16.0,31.0,43.0,99.0,18.0,68.0,0.0,0.0,1.0,0.0,6.0,1.0,53,140,24.0,3.0,51.0,20.0,5.0,3.0,7.0,5.0,2.0,10.0,2.0,16.0,10.0,15.0,31.0,39.0,15.0,1.0,19.0,2.0,6.0,0.0,10.0,0.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Noad Lahat,Niklas Backstrom,3,300,Featherweight,Decision - Majority,Noad Lahat,Orthodox,Orthodox,0.0,0.0,100.0,31.0,62.0,11.0,148.0,46.0,105.0,23.0,1.0,1.0,1.0,4.0,3.0,5.0,252,341,5.0,49.0,19.0,82.0,5.0,9.0,11.0,13.0,1.0,4.0,1.0,5.0,8.0,19.0,26.0,40.0,3.0,25.0,5.0,34.0,0.0,18.0,0.0,26.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Masio Fullen,Makwan Amirkhani,1,101,Featherweight,Submission,Makwan Amirkhani,Southpaw,Orthodox,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Jessica Penne,Joanna Jedrzejczyk,3,262,UFC Women's Strawweight Title,KO/TKO,Joanna Jedrzejczyk,Orthodox,Orthodox,0.0,0.0,88.0,204.0,25.0,126.0,91.0,247.0,28.0,162.0,0.0,0.0,0.0,0.0,11.0,0.0,155,106,81.0,13.0,155.0,69.0,18.0,7.0,22.0,14.0,27.0,5.0,27.0,5.0,96.0,24.0,160.0,85.0,24.0,1.0,35.0,3.0,6.0,0.0,9.0,0.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Arnold Allen,Alan Omer,3,101,Featherweight,Submission,Arnold Allen,Orthodox,Southpaw,0.0,0.0,75.0,66.0,23.0,35.0,86.0,125.0,33.0,85.0,1.0,0.0,1.0,2.0,4.0,4.0,132,206,27.0,20.0,54.0,67.0,5.0,3.0,8.0,8.0,3.0,0.0,4.0,0.0,20.0,18.0,45.0,65.0,9.0,1.0,15.0,6.0,6.0,4.0,6.0,4.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Steve Kennedy,Peter Sobotta,1,177,Welterweight,Submission,Peter Sobotta,Southpaw,Orthodox,0.0,0.0,12.0,13.0,3.0,6.0,12.0,14.0,3.0,7.0,0.0,1.0,0.0,2.0,1.0,2.0,29,80,2.0,1.0,9.0,7.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Lukasz Sajewski,Nick Hein,3,300,Lightweight,Decision - Unanimous,Nick Hein,Southpaw,Orthodox,0.0,0.0,86.0,126.0,26.0,54.0,97.0,137.0,37.0,64.0,0.0,0.0,0.0,1.0,1.0,3.0,49,56,37.0,17.0,104.0,67.0,8.0,5.0,11.0,12.0,9.0,4.0,11.0,7.0,51.0,25.0,118.0,83.0,3.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Alan Patrick,Mairbek Taisumov,2,90,Lightweight,KO/TKO,Mairbek Taisumov,Orthodox,Southpaw,0.0,1.0,38.0,43.0,17.0,23.0,38.0,44.0,17.0,24.0,0.0,0.0,0.0,0.0,7.0,0.0,23,15,15.0,5.0,34.0,24.0,7.0,8.0,8.0,10.0,1.0,4.0,1.0,4.0,14.0,15.0,29.0,35.0,1.0,2.0,1.0,3.0,8.0,0.0,13.0,0.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Magomed Mustafaev,Piotr Hallmann,2,204,Lightweight,TKO - Doctor's Stoppage,Magomed Mustafaev,Orthodox,Orthodox,0.0,0.0,41.0,51.0,18.0,29.0,47.0,127.0,23.0,99.0,0.0,0.0,0.0,2.0,3.0,3.0,87,288,16.0,13.0,32.0,35.0,7.0,2.0,12.0,3.0,6.0,3.0,7.0,3.0,14.0,12.0,24.0,28.0,9.0,6.0,19.0,13.0,6.0,0.0,8.0,0.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Tatsuya Kawajiri,Dennis Siver,3,300,Featherweight,Decision - Unanimous,Tatsuya Kawajiri,Orthodox,Orthodox,0.0,0.0,39.0,60.0,22.0,22.0,68.0,137.0,47.0,90.0,0.0,1.0,4.0,0.0,14.0,0.0,509,0,10.0,15.0,45.0,31.0,4.0,6.0,5.0,7.0,8.0,1.0,10.0,1.0,20.0,17.0,58.0,34.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0
2015-06-20,UFC Fight Night: Jedrzejczyk vs Penne,Antonio Dos Santos,Scott Askham,1,172,Middleweight,KO/TKO,Scott Askham,Southpaw,Orthodox,0.0,2.0,21.0,16.0,11.0,11.0,24.0,17.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,77,6,7.0,9.0,11.0,18.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,7.0,6.0,8.0,12.0,3.0,5.0,7.0,9.0,1.0,0.0,1.0,0.0
2015-06-27,UFC Fight Night: Machida vs Romero,Yoel Romero,Lyoto Machida,3,98,Middleweight,KO/TKO,Yoel Romero,Southpaw,Southpaw,0.0,0.0,70.0,64.0,42.0,31.0,72.0,64.0,44.0,31.0,0.0,0.0,1.0,0.0,2.0,0.0,5,0,6.0,16.0,27.0,31.0,11.0,9.0,20.0,18.0,14.0,17.0,17.0,21.0,31.0,35.0,63.0,63.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,6.0
2015-06-27,UFC Fight Night: Machida vs Romero,Levan Makashvili,Hacran Dias,3,300,Featherweight,Decision - Split,Hacran Dias,Orthodox,Orthodox,0.0,0.0,65.0,33.0,37.0,17.0,96.0,49.0,66.0,30.0,0.0,1.0,2.0,3.0,8.0,10.0,344,201,4.0,16.0,20.0,40.0,7.0,9.0,7.0,12.0,6.0,12.0,6.0,13.0,17.0,24.0,33.0,46.0,0.0,6.0,0.0,9.0,0.0,7.0,0.0,10.0
2015-06-27,UFC Fight Night: Machida vs Romero,Tony Sims,Steve Montgomery,1,163,Welterweight,KO/TKO,Tony Sims,Southpaw,Southpaw,1.0,0.0,19.0,28.0,10.0,9.0,21.0,32.0,12.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,33,0,7.0,8.0,26.0,17.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,24.0,13.0,1.0,1.0,4.0,3.0,0.0,3.0,0.0,3.0
2015-06-27,UFC Fight Night: Machida vs Romero,Joe Merritt,Alex Oliveira,3,300,Welterweight,Decision - Unanimous,Alex Oliveira,Orthodox,Orthodox,0.0,0.0,39.0,33.0,23.0,11.0,50.0,60.0,34.0,33.0,0.0,2.0,0.0,5.0,2.0,16.0,151,624,7.0,16.0,25.0,30.0,0.0,3.0,2.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,21.0,18.0,4.0,8.0,8.0,8.0,2.0,11.0,4.0,13.0
2015-06-27,UFC Fight Night: Machida vs Romero,Lorenz Larkin,Santiago Ponzinibbio,2,187,Welterweight,KO/TKO,Lorenz Larkin,Orthodox,Orthodox,1.0,0.0,115.0,101.0,64.0,33.0,122.0,104.0,71.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,31,56,19.0,41.0,82.0,88.0,8.0,11.0,13.0,15.0,6.0,12.0,6.0,12.0,31.0,48.0,97.0,95.0,2.0,5.0,4.0,6.0,0.0,11.0,0.0,14.0
2015-06-27,UFC Fight Night: Machida vs Romero,Eddie Gordon,Antonio Carlos Junior,3,277,Middleweight,Submission,Antonio Carlos Junior,Orthodox,Orthodox,0.0,0.0,45.0,78.0,12.0,40.0,75.0,119.0,39.0,76.0,0.0,1.0,0.0,4.0,1.0,8.0,149,440,27.0,10.0,62.0,42.0,12.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,24.0,11.0,61.0,44.0,6.0,0.0,6.0,0.0,10.0,1.0,11.0,1.0
