event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,frankie edgar,chan sung jung,1,198,Featherweight,KO/TKO,0,Orthodox,Orthodox,0,1,14,60,9,46,14,97,9,79,0,0,0,0,2,0,132,0,6,46,11,60,1,0,1,0,2,0,2,0,9,8,14,18,0,0,0,0,0,38,0,42
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,seungwoo choi,suman mokhtarian,3,300,Featherweight,Decision - Unanimous,1,Orthodox,Orthodox,1,0,187,79,95,33,254,115,158,67,0,0,0,0,0,1,409,29,66,14,151,47,26,8,33,19,3,11,3,13,48,29,112,74,25,2,39,3,22,2,36,2
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,junyong park,marc-andre barriault,3,300,Middleweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,187,160,77,51,193,166,83,57,0,0,5,0,10,2,206,7,59,22,166,119,12,8,15,11,6,21,6,30,69,49,174,155,8,2,13,5,0,0,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,volkan oezdemir,aleksandar rakic,3,300,Light Heavyweight,Decision - Split,1,Orthodox,Orthodox,0,0,144,147,63,75,199,162,118,87,0,1,0,1,0,9,32,158,28,49,105,116,14,16,18,18,21,10,21,13,47,57,122,126,16,18,22,21,0,0,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,miranda granger,amanda lemos,1,223,Women's Strawweight,Submission,0,Orthodox,Southpaw,0,0,8,12,4,8,9,18,5,14,0,1,0,1,0,1,6,140,1,6,3,9,0,0,0,1,3,2,5,2,4,3,8,5,0,0,0,0,0,5,0,7
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,dooho choi,charles jourdain,2,272,Featherweight,KO/TKO,0,Orthodox,Switch,1,2,94,129,42,64,96,140,44,75,0,0,0,0,0,0,68,21,30,38,80,84,9,23,11,37,3,3,3,8,36,52,80,115,3,4,8,4,3,8,6,10
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,da woon jung,mike rodriguez,1,64,Light Heavyweight,KO/TKO,1,Orthodox,Southpaw,1,0,10,8,5,4,10,8,5,4,0,0,0,0,0,0,2,0,5,0,10,1,0,2,0,2,0,2,0,5,1,4,6,8,0,0,0,0,4,0,4,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,raoni barcelos,said nurmagomedov,3,300,Bantamweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,100,172,42,55,112,200,52,77,0,0,2,0,5,2,157,14,16,24,61,131,8,10,16,18,18,21,23,23,32,49,85,162,5,2,9,5,5,4,6,5
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,alatengheili,ryan benoit,3,300,Bantamweight,Decision - Split,1,Orthodox,Orthodox,0,0,131,128,47,68,160,145,72,84,0,0,4,0,13,1,199,0,27,45,108,101,11,17,13,21,9,6,10,6,47,53,131,112,0,15,0,16,0,0,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,alexandre pantoja,matt schnell,1,257,Flyweight,KO/TKO,1,Orthodox,Orthodox,1,0,62,52,34,20,64,68,36,35,0,0,1,0,1,1,72,0,32,16,60,43,0,2,0,6,2,2,2,3,27,18,54,50,0,0,0,0,7,2,8,2
2020-01-18,UFC 246: McGregor vs. Cowboy,andre fili,sodiq yusuff,3,300,Featherweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,145,155,49,73,152,177,56,90,0,1,3,0,7,0,125,254,36,54,129,131,10,10,12,15,3,9,4,9,46,50,140,120,3,3,4,5,0,20,1,30
2020-01-18,UFC 246: McGregor vs. Cowboy,conor mcgregor,donald cerrone,1,40,Welterweight,KO/TKO,1,Southpaw,Orthodox,1,0,26,1,19,0,27,1,20,0,0,0,0,0,0,0,13,0,19,0,25,0,0,0,1,1,0,0,0,0,3,0,7,1,3,0,3,0,13,0,16,0
2020-01-18,UFC 246: McGregor vs. Cowboy,brian kelleher,ode osbourne,1,169,Bantamweight,Submission,1,Switch,Southpaw,0,0,12,14,7,9,34,25,28,19,1,0,1,0,2,0,118,4,5,9,9,14,0,0,1,0,2,0,2,0,3,3,5,8,0,1,0,1,4,5,7,5
2020-01-18,UFC 246: McGregor vs. Cowboy,aleksei oleinik,maurice greene,2,278,Heavyweight,Submission,1,Orthodox,Orthodox,0,0,22,29,7,13,46,54,25,38,3,0,3,0,3,0,445,54,4,10,19,25,2,1,2,2,1,2,1,2,4,10,16,26,0,3,0,3,3,0,6,0
2020-01-18,UFC 246: McGregor vs. Cowboy,drew dober,nasrat haqparast,1,70,Lightweight,KO/TKO,1,Southpaw,Southpaw,1,0,26,11,13,7,26,11,13,7,0,0,0,0,0,0,6,0,12,3,24,7,1,2,2,2,0,2,0,2,2,7,15,11,0,0,0,0,11,0,11,0
2020-01-18,UFC 246: McGregor vs. Cowboy,roxanne modafferi,maycee barber,3,300,Women's Flyweight,Decision - Unanimous,1,Orthodox,Switch,1,0,43,31,19,16,155,45,112,25,0,1,1,0,1,0,632,137,17,15,41,29,2,1,2,2,0,0,0,0,11,9,31,19,1,0,1,0,7,7,11,12
2020-01-18,UFC 246: McGregor vs. Cowboy,holly holm,raquel pennington,3,300,Women's Bantamweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,62,78,30,38,129,95,81,55,0,0,0,1,3,2,436,62,12,9,33,43,9,27,18,30,9,2,11,5,20,10,50,46,10,28,12,32,0,0,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,tim elliott,askar askarov,3,300,Flyweight,Decision - Unanimous,0,Southpaw,Orthodox,0,0,111,150,47,73,157,173,86,96,0,0,3,0,11,7,122,245,15,57,67,131,18,4,24,5,14,12,20,14,35,57,90,127,12,8,21,9,0,8,0,14
2020-01-18,UFC 246: McGregor vs. Cowboy,aleksa camur,justin ledet,3,300,Light Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,165,131,80,44,174,148,88,60,0,0,1,0,2,0,0,74,40,34,104,117,24,10,34,14,16,0,27,0,62,38,141,123,17,6,23,8,1,0,1,0
2020-01-18,UFC 246: McGregor vs. Cowboy,anthony pettis,diego ferreira,2,106,Lightweight,Submission,0,Orthodox,Orthodox,0,0,45,53,22,25,51,74,28,43,0,1,0,3,0,7,0,234,12,18,33,43,9,4,11,6,1,3,1,4,18,16,41,39,3,3,3,4,1,6,1,10
2020-01-18,UFC 246: McGregor vs. Cowboy,sabina mazo,jj aldrich,3,300,Women's Flyweight,Decision - Split,1,Orthodox,Southpaw,0,0,323,144,118,58,327,156,121,69,0,0,0,0,0,0,121,3,66,45,258,125,29,10,34,13,23,3,31,6,92,49,292,132,26,9,31,12,0,0,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,montel jackson,felipe colares,3,300,Bantamweight,Decision - Unanimous,1,Southpaw,Orthodox,1,0,103,28,75,7,130,31,96,8,0,3,11,1,15,8,640,82,64,2,91,17,9,4,10,8,2,1,2,3,32,6,47,23,43,1,55,5,0,0,1,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,herbert burns,nate landwehr,1,163,Featherweight,KO/TKO,1,Orthodox,Orthodox,1,0,17,9,7,4,17,11,7,6,1,0,1,0,1,0,94,33,2,3,10,8,5,1,7,1,0,0,0,0,4,3,12,8,3,1,3,1,0,0,2,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,sara mcmann,lina lansberg,3,300,Women's Bantamweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,50,5,38,1,84,51,62,36,1,0,3,0,5,0,802,0,22,0,32,4,15,1,17,1,1,0,1,0,1,1,8,5,1,0,1,0,36,0,41,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,justine kish,lucie pudilova,3,300,Women's Flyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,129,143,62,29,135,165,66,47,0,0,1,0,1,0,34,9,17,22,70,131,16,6,23,11,29,1,36,1,50,25,108,137,10,4,14,6,2,0,7,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,hannah cifers,angela hill,2,266,Women's Strawweight,KO/TKO,0,Orthodox,Orthodox,0,0,108,155,46,70,114,170,50,80,0,0,0,1,0,1,0,187,16,57,67,136,12,12,19,18,18,1,22,1,43,38,100,106,3,3,8,6,0,29,0,43
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,jamahal hill,darko stosic,3,300,Light Heavyweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,233,72,101,31,236,81,102,32,0,0,0,6,0,9,2,138,49,20,167,56,40,3,53,7,12,8,13,9,101,25,232,59,0,0,1,1,0,6,0,12
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,jordan espinosa,alex perez,1,153,Flyweight,Submission,0,Orthodox,Orthodox,0,0,13,9,2,2,13,23,2,16,0,1,0,1,0,1,0,92,1,0,9,6,0,0,0,1,1,2,4,2,2,2,13,9,0,0,0,0,0,0,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,bevon lewis,dequan townsend,3,300,Middleweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,82,65,36,28,146,99,94,55,0,0,0,0,3,0,504,4,16,7,56,42,14,18,20,19,6,3,6,4,22,16,58,50,14,12,24,15,0,0,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,curtis blaydes,junior dos santos,2,66,Heavyweight,KO/TKO,1,Orthodox,Orthodox,0,0,60,30,28,7,62,30,29,7,0,0,0,0,6,0,19,0,20,3,51,23,3,2,3,4,5,2,6,3,19,7,51,30,9,0,9,0,0,0,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,rafael dos anjos,michael chiesa,3,300,Welterweight,Decision - Unanimous,0,Southpaw,Southpaw,0,0,36,51,14,9,52,107,23,54,0,0,0,6,1,8,42,613,2,6,23,45,4,2,4,5,8,1,9,1,14,9,36,49,0,0,0,1,0,0,0,1
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,arnold allen,nik lentz,3,300,Featherweight,Decision - Unanimous,1,Southpaw,Orthodox,0,0,131,172,63,49,137,190,68,63,0,0,0,0,1,9,81,77,58,25,124,140,5,16,7,23,0,8,0,9,61,42,128,162,2,7,3,10,0,0,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,brett johns,tony gravely,3,173,Bantamweight,Submission,1,Orthodox,Orthodox,0,0,47,44,36,26,80,66,65,43,3,0,6,5,9,7,438,250,33,9,43,25,2,6,3,7,1,11,1,12,3,5,11,18,8,21,8,26,25,0,28,0
2020-02-08,UFC 247: Jones vs. Reyes,andre ewell,jonathan martinez,3,300,Bantamweight,Decision - Split,1,Southpaw,Southpaw,0,0,177,142,80,66,184,151,85,74,0,0,0,0,0,3,2,90,32,30,123,88,43,15,49,27,5,21,5,27,78,65,172,141,2,1,5,1,0,0,0,0
2020-02-08,UFC 247: Jones vs. Reyes,austin lingo,youssef zalal,3,300,Featherweight,Decision - Unanimous,0,Orthodox,Switch,0,0,61,55,12,31,68,80,16,49,0,2,1,6,1,12,85,398,5,16,47,37,5,6,10,9,2,9,4,9,11,28,56,51,1,2,5,2,0,1,0,2
2020-02-08,UFC 247: Jones vs. Reyes,miles johns,mario bautista,2,101,Bantamweight,KO/TKO,0,Orthodox,Switch,0,1,44,67,13,18,44,67,13,18,0,0,0,0,0,0,0,4,11,18,42,64,0,0,0,0,2,0,2,3,13,9,44,57,0,0,0,0,0,9,0,10
2020-02-08,UFC 247: Jones vs. Reyes,derrick lewis,ilir latifi,3,300,Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,50,12,20,5,58,77,27,62,0,0,0,3,1,7,41,529,12,2,39,8,8,1,10,1,0,2,1,3,12,3,38,8,8,2,12,4,0,0,0,0
2020-02-08,UFC 247: Jones vs. Reyes,alex morono,khaos williams,1,27,Welterweight,KO/TKO,0,Orthodox,Orthodox,0,1,4,17,1,10,4,17,1,10,0,0,0,0,0,1,0,5,1,6,3,12,0,4,1,4,0,0,0,1,1,4,4,10,0,4,0,4,0,2,0,3
2020-02-08,UFC 247: Jones vs. Reyes,valentina shevchenko,katlyn cerminara,3,63,UFC Women's Flyweight Title,KO/TKO,1,Southpaw,Orthodox,0,0,65,56,40,17,82,68,57,27,0,0,3,0,3,0,212,0,26,0,48,28,3,5,4,9,11,12,13,19,23,17,48,56,0,0,0,0,17,0,17,0
2020-02-08,UFC 247: Jones vs. Reyes,juan adams,justin tafa,1,119,Heavyweight,KO/TKO,0,Orthodox,Southpaw,0,1,11,15,7,10,11,15,7,10,0,0,0,0,0,0,0,2,3,5,4,9,2,0,4,1,2,5,3,5,7,8,11,11,0,1,0,1,0,1,0,3
2020-02-08,UFC 247: Jones vs. Reyes,jon jones,dominick reyes,5,300,UFC Light Heavyweight Title,Decision - Unanimous,1,Orthodox,Southpaw,0,0,166,259,104,116,170,263,107,119,0,0,2,0,9,0,101,0,31,41,74,169,30,48,39,55,43,27,53,35,101,109,161,252,3,7,5,7,0,0,0,0
2020-02-08,UFC 247: Jones vs. Reyes,trevin giles,james krause,3,300,Middleweight,Decision - Split,1,Orthodox,Orthodox,0,0,148,80,71,44,167,98,88,59,1,4,0,1,0,4,219,233,63,18,139,49,6,8,7,12,2,18,2,19,36,39,92,74,7,5,16,6,28,0,40,0
2020-02-08,UFC 247: Jones vs. Reyes,mirsad bektic,dan ige,3,300,Featherweight,Decision - Split,0,Orthodox,Orthodox,0,0,60,88,17,43,74,117,29,64,1,0,3,1,10,2,392,53,14,27,56,70,3,15,4,17,0,1,0,1,14,28,54,68,3,12,6,16,0,3,0,4
2020-02-08,UFC 247: Jones vs. Reyes,lauren murphy,andrea lee,3,300,Women's Flyweight,Decision - Split,1,Orthodox,Orthodox,0,0,197,267,80,104,228,271,107,107,0,1,2,0,4,3,151,37,70,51,181,194,9,34,15,51,1,19,1,22,75,99,190,261,5,4,7,5,0,1,0,1
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,jim miller,scott holtzman,3,300,Lightweight,Decision - Unanimous,0,Southpaw,Orthodox,0,0,121,197,58,88,131,231,66,120,0,0,0,1,2,1,27,297,33,77,93,180,13,5,15,8,12,6,13,9,44,70,104,169,11,10,14,16,3,8,3,12
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,macy chiasson,shanna young,3,300,Women's Bantamweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,166,71,86,40,253,83,154,50,0,0,3,0,8,1,513,22,48,32,120,57,38,7,46,12,0,1,0,2,16,24,49,54,45,16,61,17,25,0,56,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,mark de la rosa,raulian paiva,2,282,Flyweight,KO/TKO,0,Orthodox,Orthodox,0,1,124,126,45,54,124,139,45,67,0,0,0,0,2,0,0,107,21,33,91,98,15,10,24,13,9,11,9,15,44,45,122,116,1,8,2,9,0,1,0,1
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,lando vannata,yancy medeiros,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,188,193,99,68,189,193,100,68,0,0,0,0,3,1,4,0,36,42,107,163,29,14,38,17,34,12,43,13,98,66,185,191,1,2,3,2,0,0,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,john dodson,nathaniel wood,3,16,Bantamweight,KO/TKO,1,Orthodox,Orthodox,1,0,72,99,39,46,91,124,57,68,0,0,0,1,0,1,118,47,31,24,64,63,5,6,5,15,3,16,3,21,31,40,62,92,4,5,5,6,4,1,5,1
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,tim means,daniel rodriguez,2,217,Welterweight,Submission,0,Orthodox,Southpaw,0,1,95,121,41,49,95,121,41,49,0,1,1,0,3,0,11,5,19,37,61,107,12,5,24,7,10,7,10,7,41,49,92,119,0,0,3,2,0,0,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,diego sanchez,michel pereira,3,189,Welterweight,DQ,1,Southpaw,Orthodox,0,1,64,91,25,53,68,94,29,56,0,0,0,2,6,2,10,50,6,20,34,52,10,28,17,33,9,5,13,6,23,39,61,75,1,10,2,11,1,4,1,5
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,montana de la rosa,mara romero borella,3,300,Women's Flyweight,Decision - Unanimous,1,Orthodox,Orthodox,1,0,67,53,27,23,128,99,74,64,1,0,1,1,3,2,510,108,15,15,51,44,8,3,10,4,4,5,6,5,14,15,51,44,4,5,6,6,9,3,10,3
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,casey kenney,merab dvalishvili,3,300,Bantamweight,Decision - Unanimous,0,Southpaw,Orthodox,0,0,118,181,45,63,120,241,47,114,0,0,0,12,0,24,5,342,22,30,87,137,10,14,17,23,13,19,14,21,42,43,112,156,3,7,6,8,0,13,0,17
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,devin clark,dequan townsend,3,300,Light Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,54,36,39,6,150,69,122,37,0,0,3,0,4,0,606,0,19,4,32,33,13,2,14,3,7,0,8,0,9,2,20,32,3,4,4,4,27,0,30,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,rogerio bontorin,ray borg,3,300,Flyweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,20,45,9,35,35,74,24,60,0,0,0,10,2,19,104,682,3,35,14,44,5,0,5,1,1,0,1,0,3,2,13,7,5,12,6,16,1,21,1,22
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,brok weaver,kazula vargas,1,242,Lightweight,DQ,1,Southpaw,Southpaw,0,0,9,29,5,15,10,64,6,50,1,0,0,1,0,2,0,187,3,6,6,14,0,5,0,10,2,4,3,5,4,9,7,21,0,3,1,5,1,3,1,3
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,corey anderson,jan blachowicz,1,188,Light Heavyweight,KO/TKO,0,Orthodox,Orthodox,0,1,27,31,11,13,27,31,11,13,0,0,0,0,0,0,3,2,4,11,19,27,3,1,4,3,4,1,4,1,11,12,27,29,0,0,0,1,0,1,0,1
2020-02-22,UFC Fight Night: Felder vs. Hooker,jimmy crute,michal oleksiejczuk,1,209,Light Heavyweight,Submission,1,Orthodox,Southpaw,0,0,8,6,2,3,23,10,13,7,1,0,8,0,10,0,181,0,2,3,7,6,0,0,1,0,0,0,0,0,2,3,6,6,0,0,2,0,0,0,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,callan potter,song kenan,1,140,Welterweight,KO/TKO,0,Orthodox,Orthodox,0,1,15,35,7,17,17,40,8,21,0,0,1,0,1,0,3,7,6,12,14,29,1,5,1,6,0,0,0,0,5,14,12,29,2,2,3,5,0,1,0,1
2020-02-22,UFC Fight Night: Felder vs. Hooker,brad riddell,magomed mustafaev,3,300,Lightweight,Decision - Split,1,Orthodox,Orthodox,1,0,72,46,38,28,97,56,60,36,0,0,1,8,1,11,122,420,21,10,49,23,12,7,17,11,5,11,6,12,20,12,45,27,3,8,3,10,15,8,24,9
2020-02-22,UFC Fight Night: Felder vs. Hooker,ben sosoli,marcos rogerio de lima,1,88,Heavyweight,KO/TKO,0,Southpaw,Orthodox,0,1,17,34,5,19,17,34,5,19,0,0,0,0,0,0,0,2,4,15,16,30,1,2,1,2,0,2,0,2,5,18,17,33,0,0,0,0,0,1,0,1
2020-02-22,UFC Fight Night: Felder vs. Hooker,paul felder,dan hooker,5,300,Lightweight,Decision - Split,0,Orthodox,Switch,0,0,230,221,110,122,243,234,119,133,0,0,0,1,1,5,3,305,64,72,170,161,19,10,26,13,27,40,34,47,105,120,218,217,5,2,12,4,0,0,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,karolina kowalkiewicz,yan xiaonan,3,300,Women's Strawweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,85,178,38,93,103,254,51,157,1,0,0,5,1,6,105,306,19,59,55,138,7,20,14,23,12,14,16,17,35,73,79,151,3,7,6,10,0,13,0,17
2020-02-22,UFC Fight Night: Felder vs. Hooker,jalin turner,josh culibao,2,181,Lightweight,KO/TKO,1,Southpaw,Orthodox,0,0,91,28,55,12,129,30,90,12,3,0,0,0,1,3,261,9,38,7,65,21,17,4,25,6,0,1,1,1,14,9,37,23,9,3,15,5,32,0,39,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,jake matthews,emil meek,3,300,Welterweight,Decision - Unanimous,1,Orthodox,Switch,1,0,73,118,33,50,112,162,71,85,0,0,4,0,7,1,508,4,32,35,70,95,1,10,3,12,0,5,0,11,26,19,62,78,4,21,5,29,3,10,6,11
2020-02-22,UFC Fight Night: Felder vs. Hooker,kai kara-france,tyson nam,3,300,Flyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,257,153,78,50,257,155,78,52,0,0,0,0,4,4,17,51,51,34,218,131,9,11,17,17,18,5,22,5,72,48,246,146,5,2,9,7,1,0,2,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,loma lookboonmee,angela hill,3,300,Women's Strawweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,130,126,53,48,156,163,68,70,0,1,1,1,1,4,96,192,24,38,83,101,15,8,29,22,14,2,18,3,43,31,115,90,10,14,14,31,0,3,1,5
2020-02-22,UFC Fight Night: Felder vs. Hooker,priscila cachoeira,shana dobson,1,40,Women's Flyweight,KO/TKO,1,Orthodox,Orthodox,1,0,18,11,8,5,18,11,8,5,0,0,0,0,0,0,2,0,8,4,18,9,0,1,0,2,0,0,0,0,8,5,17,11,0,0,0,0,0,0,1,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,kevin aguilar,zubaira tukhugov,1,201,Featherweight,KO/TKO,0,Orthodox,Orthodox,0,2,28,36,9,28,28,37,9,28,0,0,0,0,0,0,0,9,4,26,22,34,3,2,4,2,2,0,2,0,9,15,28,22,0,0,0,0,0,13,0,14
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,grant dawson,darrick minner,2,98,Featherweight,Submission,1,Switch,Orthodox,0,0,22,7,15,4,52,29,42,26,2,2,2,1,3,1,314,25,14,1,21,3,1,1,1,1,0,2,0,3,1,2,2,5,0,1,0,1,14,1,20,1
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,aalon cruz,spike carlyle,1,85,Featherweight,KO/TKO,0,Switch,Switch,0,0,12,29,2,20,12,38,2,29,0,0,0,0,1,0,5,7,2,19,4,27,0,0,4,1,0,1,4,1,2,2,12,6,0,4,0,5,0,14,0,18
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,megan anderson,norma dumont,1,211,Women's Featherweight,KO/TKO,1,Orthodox,Orthodox,1,0,14,16,7,5,39,25,32,14,0,0,0,1,1,3,14,140,6,1,12,9,1,4,2,5,0,0,0,2,5,1,11,11,2,4,2,5,0,0,1,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,joseph benavidez,deiveson figueiredo,2,114,Flyweight,KO/TKO,0,Southpaw,Orthodox,0,1,94,49,46,25,94,49,46,25,0,1,0,1,2,1,10,26,28,18,63,39,8,7,13,10,10,0,18,0,36,20,78,44,10,2,16,2,0,3,0,3
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,felicia spencer,zarah fairn,1,217,Women's Featherweight,KO/TKO,1,Orthodox,Orthodox,0,0,64,28,40,13,98,29,68,14,0,0,1,0,2,0,140,0,38,12,61,27,1,1,1,1,1,0,2,0,9,12,24,26,1,1,1,2,30,0,39,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,ion cutelaba,magomed ankalaev,1,38,Light Heavyweight,KO/TKO,0,Southpaw,Orthodox,0,0,11,12,5,8,11,12,5,8,0,0,0,0,0,0,0,0,3,6,8,10,0,1,1,1,2,1,2,1,5,8,11,12,0,0,0,0,0,0,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,brendan allen,tom breese,1,287,Middleweight,KO/TKO,1,Orthodox,Southpaw,0,0,29,5,20,4,52,6,38,5,0,0,0,0,1,1,253,12,17,0,26,0,3,4,3,5,0,0,0,0,2,0,3,1,2,4,3,4,16,0,23,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,jordan griffin,tj brown,2,218,Featherweight,Submission,1,Southpaw,Switch,0,0,23,47,15,32,28,119,20,91,3,0,0,7,1,7,5,451,13,26,21,39,2,6,2,7,0,0,0,1,9,9,17,22,3,10,3,10,3,13,3,15
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,luis pena,steve garcia,3,300,Lightweight,Decision - Unanimous,1,Southpaw,Southpaw,0,0,42,39,27,21,95,153,58,98,1,1,0,1,1,1,841,13,24,15,38,32,1,2,2,3,2,4,2,4,6,14,15,27,2,1,3,1,19,6,24,11
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,sean brady,ismail naurdiev,3,300,Welterweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,91,87,47,37,191,88,125,38,1,0,4,0,9,1,476,18,30,16,71,64,3,10,3,10,14,11,17,13,32,33,73,79,1,4,1,8,14,0,17,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,gabriel silva,kyler phillips,3,300,Bantamweight,Decision - Unanimous,0,Orthodox,Orthodox,0,0,97,168,31,89,112,195,43,112,1,1,2,2,6,4,148,352,22,66,85,139,6,13,9,19,3,10,3,10,27,58,89,124,1,11,3,15,3,20,5,29
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,marcin tybura,serghei spivac,3,300,Heavyweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,106,83,43,26,199,101,116,40,0,0,2,0,8,1,503,0,36,23,90,80,7,3,16,3,0,0,0,0,15,20,63,74,5,6,8,9,23,0,35,0
2020-03-07,UFC 248: Adesanya vs. Romero,gerald meerschaert,deron winn,3,133,Middleweight,Submission,1,Southpaw,Orthodox,1,0,187,111,86,53,188,111,86,53,1,0,1,1,1,2,21,11,66,37,166,93,20,11,21,13,0,5,0,5,81,47,177,103,5,6,10,8,0,0,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,giga chikadze,jamall emmers,3,300,Featherweight,Decision - Split,1,Orthodox,Orthodox,0,0,122,127,38,54,125,130,40,57,0,0,0,2,0,6,20,124,19,32,88,94,10,15,23,23,9,7,11,10,37,48,120,118,0,3,1,5,1,3,1,4
2020-03-07,UFC 248: Adesanya vs. Romero,mark madsen,austin hubbard,3,300,Lightweight,Decision - Unanimous,1,Orthodox,Orthodox,0,0,58,75,15,41,65,79,20,45,0,0,8,0,12,0,481,0,14,25,57,48,0,8,0,14,1,8,1,13,5,37,42,67,3,4,5,8,7,0,11,0
2020-03-07,UFC 248: Adesanya vs. Romero,alex oliveira,max griffin,3,300,Welterweight,Decision - Split,1,Orthodox,Orthodox,0,0,77,50,40,23,98,96,61,62,0,0,1,2,5,3,211,335,21,17,56,40,11,4,13,8,8,2,8,2,35,20,67,47,3,3,8,3,2,0,2,0
